,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
170,1695813821607,-0.9746094,0.24316406,-0.08300781,56.0,-28.21875,-45.25,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,186
171,1695813821629,-1.0810547,0.032226562,-0.20800781,39.0,7.125,-15.6875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,187
172,1695813821680,-1.2197266,0.091796875,-0.0078125,-3.875,45.53125,15.65625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,188
173,1695813821704,-1.2919922,0.4892578,-0.328125,71.53125,164.65625,87.75,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,189
174,1695813821754,-1.6435547,-0.6533203,0.2109375,11.28125,189.75,129.0,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,190
175,1695813821805,-1.0683594,-0.71972656,0.5419922,9.6875,115.09375,106.625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,191
176,1695813821830,-1.3271484,0.22558594,0.20605469,2.4375,81.03125,130.65625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,192
177,1695813821879,-1.0576172,-0.07324219,-0.13574219,-7.46875,-8.75,130.125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,193
178,1695813821929,-1.0029297,0.23925781,0.059570312,88.375,15.0625,103.75,-98.375,-14.6875,-40.125,Thingy,Descending stairs,-1,s1862623,,194
179,1695813821953,-0.6855469,0.0625,0.19433594,110.75,-4.34375,67.84375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,195
180,1695813822003,-0.6425781,-0.20507812,-0.038085938,150.8125,-16.9375,23.0625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,196
181,1695813822029,-0.5126953,-0.2529297,-0.28125,129.375,-4.84375,-6.53125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,197
182,1695813822080,-0.5859375,-0.19042969,-0.32617188,57.25,-47.375,-38.46875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,198
183,1695813822107,-0.9169922,0.24902344,-0.34277344,10.125,-71.625,-71.0625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,199
184,1695813822154,-1.3056641,0.74902344,-0.09472656,0.28125,-43.09375,-54.21875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,200
185,1695813822204,-1.4619141,0.10449219,0.37890625,-82.78125,-52.25,9.8125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,201
186,1695813822229,-0.8544922,-0.107421875,-0.3330078,87.75,-11.25,-26.9375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,202
187,1695813822279,-0.8359375,-0.16894531,0.10839844,106.5625,-17.34375,-29.875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,203
188,1695813822303,-1.3642578,-0.1640625,0.171875,78.78125,-33.53125,-41.59375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,204
189,1695813822354,-0.91503906,-0.17675781,-0.0078125,33.625,-18.625,-12.40625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,205
190,1695813822403,-1.0527344,0.078125,0.032226562,31.28125,-24.96875,-33.03125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,206
191,1695813822430,-0.99316406,-0.060546875,0.01171875,20.84375,-22.28125,-19.84375,-97.5,-18.6875,-23.0,Thingy,Descending stairs,-1,s1862623,,207
192,1695813822479,-0.8222656,-0.049804688,-0.0146484375,22.6875,-14.84375,-10.21875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,208
193,1695813822504,-0.9892578,0.25683594,0.001953125,20.90625,-8.625,-7.15625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,209
194,1695813822555,-0.76464844,0.001953125,-0.10546875,7.96875,-11.25,19.21875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,210
195,1695813822606,-0.5878906,0.09375,-0.11328125,21.84375,12.5,12.25,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,211
196,1695813822629,-0.66796875,-0.111328125,-0.04296875,-26.375,16.28125,33.0625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,212
197,1695813822680,-1.1210938,0.28710938,0.08886719,-2.15625,-18.21875,-13.03125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,213
198,1695813822704,-0.67285156,0.14257812,0.13574219,-41.9375,16.90625,27.9375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,214
199,1695813822754,-0.8808594,0.015625,0.20410156,17.1875,26.09375,-5.875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,215
200,1695813822804,-1.171875,0.4111328,-0.07714844,5.46875,38.625,-1.71875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,216
201,1695813822829,-1.8339844,-0.16699219,-0.15234375,-0.9375,67.6875,60.21875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,217
202,1695813822879,-1.5625,-0.32617188,-0.19433594,-3.75,106.0,85.8125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,218
203,1695813822929,-1.6777344,-0.27734375,-0.10546875,-18.15625,96.84375,84.15625,-100.5,-12.125,-31.125,Thingy,Descending stairs,-1,s1862623,,219
204,1695813822954,-1.0859375,0.17285156,-0.125,-34.0625,61.5,76.8125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,220
205,1695813823004,-0.60253906,0.19140625,-0.048828125,-5.4375,33.84375,49.3125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,221
206,1695813823030,-0.6230469,0.18457031,-0.095703125,33.6875,22.09375,21.96875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,222
207,1695813823079,-0.40234375,-0.08105469,-0.0625,39.40625,2.0625,-5.875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,223
208,1695813823105,-0.32714844,-0.119140625,-0.19335938,24.53125,-29.625,-38.53125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,224
209,1695813823153,-0.43652344,0.021484375,-0.16992188,-5.3125,-73.1875,-82.78125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,225
210,1695813823203,-0.5078125,0.17871094,0.021484375,-48.71875,-83.21875,-99.0625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,226
211,1695813823229,-0.9921875,0.24121094,-0.3173828,27.15625,-38.09375,-75.6875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,227
212,1695813823281,-1.0908203,0.26660156,-0.1171875,92.75,-7.28125,-54.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,228
213,1695813823305,-0.8076172,-0.00390625,-0.06933594,34.40625,-84.65625,-25.71875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,229
214,1695813823378,-1.6083984,-0.08203125,-0.7421875,-9.65625,-61.78125,-24.25,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,230
215,1695813823404,-1.6357422,-0.56152344,-0.5498047,-35.40625,-34.125,47.21875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,231
216,1695813823429,-1.0605469,0.040039062,1.0517578,-29.9375,43.625,53.75,-98.6875,-14.1875,-23.4375,Thingy,Descending stairs,-1,s1862623,,232
217,1695813823479,-1.78125,0.33789062,0.06738281,-32.125,-17.40625,20.3125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,233
218,1695813823506,-1.265625,-0.13085938,-0.01171875,18.78125,-19.90625,21.28125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,234
219,1695813823555,-1.0146484,-0.38085938,0.15039062,34.84375,-45.0625,-48.0625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,235
220,1695813823607,-1.0566406,0.009765625,-0.11621094,21.65625,-35.40625,-66.125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,236
221,1695813823630,-0.81347656,0.030273438,-0.052734375,-16.4375,-33.28125,-48.0625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,237
222,1695813823678,-0.859375,0.24023438,-0.061523438,9.4375,-13.1875,-33.15625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,238
223,1695813823703,-0.6347656,0.20410156,-0.18359375,0.71875,-5.5625,7.125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,239
224,1695813823754,-0.56152344,-0.015625,0.20117188,-14.65625,20.0625,29.78125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,240
225,1695813823803,-0.56347656,0.07421875,0.013671875,13.53125,25.375,4.8125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,241
226,1695813823828,-0.7988281,0.0048828125,0.06542969,-45.84375,40.9375,10.59375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,242
227,1695813823880,-0.5917969,-0.09082031,0.4921875,-32.375,52.0625,15.625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,243
228,1695813823931,-1.6826172,0.92578125,-0.5390625,30.3125,54.125,-19.0625,-97.0625,-16.9375,-26.4375,Thingy,Descending stairs,-1,s1862623,,244
229,1695813823955,-2.0,0.1640625,-0.49902344,21.09375,125.59375,136.71875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,245
230,1695813824005,-1.6787109,-0.70703125,-0.25683594,60.15625,166.0625,72.625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,246
231,1695813824030,-1.2421875,-0.11230469,-0.17382812,-43.09375,81.03125,74.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,247
232,1695813824081,-0.93359375,0.07324219,-0.14550781,-42.4375,20.96875,46.75,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,248
233,1695813824106,-0.93652344,0.20117188,-0.17578125,-2.46875,-20.15625,20.84375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,249
234,1695813824155,-0.6855469,0.015625,-0.15625,49.375,-12.40625,16.9375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,250
235,1695813824204,-0.37402344,-0.2861328,-0.22949219,45.09375,-48.0,-27.0,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,251
236,1695813824229,-0.4326172,0.0107421875,-0.12792969,13.46875,-73.3125,-52.1875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,252
237,1695813824279,-0.3828125,-0.0078125,-0.005859375,-50.1875,-94.125,-72.03125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,253
238,1695813824304,-0.72265625,-0.046875,-0.19824219,-44.21875,-58.0,-90.59375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,254
239,1695813824354,-0.99609375,0.041992188,-0.18652344,42.90625,-18.21875,-76.8125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,255
240,1695813824403,-1.0244141,0.020507812,-0.18847656,65.84375,-36.6875,-39.5,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,256
241,1695813824429,-0.8564453,-0.026367188,-0.46777344,-29.75,-72.34375,-31.09375,-95.875,-14.9375,-27.6875,Thingy,Descending stairs,-1,s1862623,,257
242,1695813824479,-1.4072266,0.62890625,0.3330078,-124.40625,-57.625,23.84375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,258
243,1695813824503,-2.0,-1.4628906,-1.0224609,-11.375,-63.25,68.28125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,259
244,1695813824556,-1.2753906,0.16894531,0.15527344,15.0625,25.1875,62.65625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,260
245,1695813824604,-1.5009766,0.07421875,0.35839844,11.21875,-7.15625,1.03125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,261
246,1695813824629,-1.0566406,-0.21679688,0.11328125,19.40625,-29.1875,-14.3125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,262
247,1695813824683,-1.0927734,-0.3095703,0.13085938,24.03125,-56.40625,-66.78125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,263
248,1695813824704,-0.98046875,-0.0625,-0.06933594,-0.4375,-46.15625,-69.78125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,264
249,1695813824754,-0.72265625,0.09375,-0.09863281,-23.875,-34.125,-52.5,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,265
250,1695813824804,-0.9189453,0.40234375,-0.037109375,4.6875,-2.09375,-21.25,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,266
251,1695813824830,-0.84472656,0.3515625,-0.328125,-12.53125,1.09375,33.3125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,267
252,1695813824882,-0.6230469,0.2626953,-0.009765625,40.75,32.15625,57.1875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,268
253,1695813824907,-0.47558594,-0.09277344,0.04296875,32.5625,35.625,29.59375,-94.375,-16.75,-18.9375,Thingy,Descending stairs,-1,s1862623,,269
254,1695813824954,-0.7792969,-0.36816406,0.21289062,9.5625,30.625,10.25,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,270
255,1695813825004,-0.9863281,0.31933594,-0.17578125,-15.59375,51.375,2.5,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,271
256,1695813825029,-1.0068359,0.080078125,-0.2734375,-66.84375,52.46875,30.0625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,272
257,1695813825080,-2.0,0.13867188,-0.28710938,-53.84375,86.28125,121.25,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,273
258,1695813825104,-1.703125,-0.34960938,-0.0107421875,-38.21875,138.90625,117.28125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,274
259,1695813825163,-1.3466797,-0.3076172,-0.026367188,-30.21875,104.125,82.375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,275
260,1695813825203,-0.9736328,0.36328125,-0.024414062,-30.59375,36.90625,56.8125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,276
261,1695813825234,-0.74316406,0.33398438,-0.091796875,-15.9375,-10.40625,5.90625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,277
262,1695813825278,-0.52441406,0.10058594,-0.08984375,57.40625,-1.25,-22.84375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,278
263,1695813825303,-0.35546875,-0.32910156,-0.171875,70.65625,-18.21875,-59.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,279
264,1695813825353,-0.2841797,-0.09765625,-0.10839844,20.4375,-74.46875,-89.96875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,280
265,1695813825403,-0.4423828,0.09863281,-0.025390625,-34.5625,-83.5,-110.6875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,281
266,1695813825427,-1.0996094,0.10253906,-0.32226562,-3.0,-52.4375,-89.0625,-97.8125,-13.75,-32.625,Thingy,Descending stairs,-1,s1862623,,282
267,1695813825478,-1.1708984,0.1796875,-0.0048828125,60.71875,-14.84375,-63.625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,283
268,1695813825504,-0.7783203,-0.041992188,-0.3173828,-4.46875,-97.1875,-22.90625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,284
269,1695813825558,-1.1708984,0.27148438,0.2265625,-78.09375,-49.5625,5.78125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,285
270,1695813825604,-1.6992188,-0.5683594,-0.40234375,68.53125,-43.03125,7.0,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,286
271,1695813825630,-2.0,1.6289062,0.5859375,8.90625,31.90625,138.21875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,287
272,1695813825679,-0.43164062,-1.1308594,0.7207031,-9.0625,47.03125,57.84375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,288
273,1695813825706,-0.9316406,-0.44335938,0.0107421875,70.59375,-42.875,-96.4375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,289
274,1695813825754,-1.7783203,0.33398438,0.059570312,-46.84375,-67.875,-56.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,290
275,1695813825806,-0.71777344,0.034179688,-0.09472656,-14.25,-9.28125,4.1875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,291
276,1695813825834,-0.66503906,0.0048828125,0.030273438,17.0625,3.03125,-28.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,292
277,1695813825879,-0.63671875,0.3701172,0.0107421875,62.53125,-11.0625,-8.625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,293
278,1695813825905,-0.3330078,-0.07714844,0.2783203,30.125,-30.59375,-4.09375,-93.875,-16.9375,-19.875,Thingy,Descending stairs,-1,s1862623,,294
279,1695813825953,-1.4228516,0.40039062,-0.41796875,9.5,10.84375,-20.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,295
280,1695813826039,-0.47265625,-0.21191406,0.095703125,-42.375,31.0,51.0,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,296
281,1695813826045,-0.71191406,0.3125,-0.05078125,-16.8125,17.125,0.96875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,297
282,1695813826082,-1.8603516,0.39453125,0.022460938,-20.875,66.09375,16.78125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,298
283,1695813826103,-1.6806641,-0.4169922,-0.27929688,-8.1875,124.9375,83.59375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,299
284,1695813826153,-1.3164062,-0.37402344,-0.06347656,4.6875,151.46875,60.40625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,300
285,1695813826204,-1.5693359,-0.15820312,-0.05859375,-18.375,92.40625,71.6875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,301
286,1695813826228,-1.046875,0.171875,-0.040039062,-45.71875,32.40625,55.15625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,302
287,1695813826280,-0.6191406,0.15234375,-0.064453125,2.96875,-3.875,22.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,303
288,1695813826307,-0.37402344,-0.15136719,-0.107421875,46.5,-8.375,-25.65625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,304
289,1695813826355,-0.36132812,-0.23632812,-0.16503906,37.8125,-40.1875,-62.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,305
290,1695813826405,-0.36328125,-0.059570312,-0.13867188,-3.625,-78.4375,-96.34375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,306
291,1695813826430,-0.6201172,0.28222656,-0.12695312,9.75,-52.875,-114.625,-100.5,-12.875,-31.125,Thingy,Descending stairs,-1,s1862623,,307
292,1695813826479,-1.3330078,0.4638672,-0.21289062,80.1875,-9.59375,-67.71875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,308
293,1695813826505,-0.98046875,0.11328125,-0.22558594,78.125,-35.0625,-18.5625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,309
294,1695813826553,-0.9980469,-0.23828125,-0.625,6.15625,-79.46875,-2.59375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,310
295,1695813826609,-1.0214844,-0.203125,0.33496094,-107.875,-3.90625,39.21875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,311
296,1695813826630,-1.5654297,-0.095703125,0.22070312,-4.71875,49.96875,35.375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,312
297,1695813826678,-1.5585938,0.7373047,-1.0605469,-166.53125,18.90625,167.21875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,313
298,1695813826703,-0.67285156,-0.9375,0.6513672,66.28125,22.8125,8.59375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,314
299,1695813826756,-1.5273438,0.040039062,-0.19921875,10.40625,-25.46875,-97.4375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,315
300,1695813826803,-0.91503906,-0.0234375,-0.13574219,6.875,-26.875,0.03125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,316
301,1695813826828,-0.6748047,-0.0107421875,-0.0009765625,71.21875,-25.96875,-56.34375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,317
302,1695813826879,-1.2509766,0.22949219,-0.12988281,46.875,-5.9375,-64.65625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,318
303,1695813826903,-0.8076172,-0.09472656,0.03515625,12.0,-20.78125,-26.125,-93.0,-16.4375,-20.3125,Thingy,Descending stairs,-1,s1862623,,319
304,1695813827830,-0.38867188,-0.9238281,0.296875,82.875,-55.75,-40.40625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,341
305,1695813827831,-1.8857422,0.13085938,0.053710938,7.625,-54.15625,-67.71875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,342
306,1695813827879,-1.1308594,0.041015625,-0.17089844,2.375,-16.5625,5.53125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,343
307,1695813827903,-0.8857422,0.053710938,0.08300781,43.6875,-23.875,-49.28125,-94.8125,6.0625,-29.0,Thingy,Descending stairs,-1,s1862623,,344
308,1695813827955,-1.0097656,0.119140625,-0.037109375,51.75,-35.46875,-41.15625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,345
309,1695813828005,-0.8857422,0.05078125,-0.07910156,27.375,-21.5,-20.875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,346
310,1695813828028,-0.7861328,0.11425781,-0.1796875,21.21875,-14.46875,-7.34375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,347
311,1695813828078,-0.85058594,0.17285156,-0.17578125,15.0,9.125,14.875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,348
312,1695813828105,-0.62109375,-0.26464844,-0.053710938,2.96875,6.21875,22.875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,349
313,1695813828155,-0.73339844,0.15136719,0.00390625,12.4375,-2.09375,-3.3125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,350
314,1695813828206,-0.7216797,-0.015625,0.026367188,-16.875,-3.96875,8.28125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,351
315,1695813828229,-1.0292969,0.140625,-0.0859375,15.5625,12.875,3.46875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,352
316,1695813828278,-0.80371094,0.14257812,0.013671875,-32.125,14.4375,0.34375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,353
317,1695813828304,-1.0556641,0.12988281,-0.0009765625,-31.625,35.25,5.78125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,354
318,1695813828354,-1.8476562,0.14257812,-0.18261719,-44.5625,51.9375,85.9375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,355
319,1695813828403,-1.9824219,-0.12109375,-0.1953125,-7.71875,99.65625,136.40625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,356
320,1695813828429,-1.5283203,-0.36621094,-0.125,-15.28125,84.09375,106.3125,-92.5625,12.8125,-33.1875,Thingy,Descending stairs,-1,s1862623,,357
321,1695813828478,-1.0947266,0.18164062,-0.08886719,-52.8125,46.875,70.125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,358
322,1695813828503,-1.0048828,0.36914062,-0.15625,-18.8125,32.09375,48.25,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,359
323,1695813828553,-0.69921875,0.23242188,-0.1328125,25.625,20.3125,18.71875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,360
324,1695813828604,-0.44335938,-0.12109375,-0.115234375,61.5625,11.15625,-19.25,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,361
325,1695813828629,-0.2939453,-0.16015625,-0.08203125,57.53125,-6.1875,-50.78125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,362
326,1695813828681,-0.36035156,-0.072265625,-0.07910156,-8.75,-42.875,-70.5,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,363
327,1695813828706,-0.44335938,-0.041992188,-0.0703125,-96.5,-93.71875,-84.65625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,364
328,1695813828755,-0.6425781,0.18945312,-0.057617188,-53.0625,-66.53125,-103.28125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,365
329,1695813828805,-1.2158203,0.36523438,-0.11035156,69.1875,-23.09375,-92.1875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,366
330,1695813828829,-1.0273438,0.36914062,-0.19921875,83.65625,-25.84375,-47.9375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,367
331,1695813828879,-0.9091797,0.026367188,-0.3779297,-34.875,-85.59375,2.3125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,368
332,1695813828905,-0.8847656,-0.043945312,-0.01953125,-104.5625,-45.59375,16.21875,-92.125,8.3125,-25.4375,Thingy,Descending stairs,-1,s1862623,,369
333,1695813828953,-1.9667969,-0.16308594,-0.2763672,42.90625,23.125,-1.0,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,370
334,1695813829005,-1.9628906,0.3623047,-0.18261719,-85.78125,8.65625,105.28125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,371
335,1695813829055,-0.76464844,-0.30859375,0.45703125,-16.125,15.125,45.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,372
336,1695813829079,-1.6875,-0.047851562,0.1171875,63.78125,-59.84375,-63.0,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,373
337,1695813829105,-0.8886719,-0.0048828125,-0.0390625,6.09375,-42.6875,-29.5,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,374
338,1695813829156,-1.0166016,0.07714844,-0.057617188,39.96875,-14.125,-29.5625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,375
339,1695813829205,-0.74609375,0.033203125,-0.051757812,11.65625,-17.53125,-23.625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,376
340,1695813829228,-0.62109375,-0.09082031,-0.009765625,38.1875,-0.5625,-35.0,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,377
341,1695813829278,-0.8779297,0.16015625,0.017578125,4.6875,15.65625,-14.65625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,378
342,1695813829303,-0.52246094,-0.05859375,0.18457031,-27.84375,17.6875,-1.3125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,379
343,1695813829354,-0.6201172,0.21386719,0.072265625,3.65625,15.1875,-25.78125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,380
344,1695813829404,-1.390625,0.5722656,0.028320312,5.90625,10.1875,6.34375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s1862623,,381
345,1695813829429,-1.0478516,0.45996094,-0.22558594,46.1875,66.5625,37.65625,-91.5,5.5625,-23.1875,Thingy,Descending stairs,-1,s1862623,,382
