# Sensor type: Respeck
# Activity type: Lying down right
# Activity subtype: Coughing
# Subject id: s1862623
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695730820496,0.7922363,-0.2925415,0.55218506,1.296875,-0.9375,0.234375
1695730820524,0.7956543,-0.29473877,0.56781006,-1.921875,-1.09375,0.703125
1695730820568,0.79467773,-0.29327393,0.6010132,-9.90625,-7.9375,2.59375
1695730820599,0.83081055,-0.35601807,0.3834839,2.375,8.609375,8.453125
1695730820644,0.91748047,-0.2420044,0.59368896,-0.25,3.296875,3.765625
1695730820690,0.77124023,-0.13653564,0.5067749,2.609375,1.578125,6.28125
1695730820721,0.8547363,-0.27789307,0.5639038,6.75,10.515625,7.015625
1695730820764,0.78027344,-0.2637329,0.60931396,12.078125,8.25,0.171875
1695730820809,0.71484375,-0.30133057,0.5770874,21.671875,-4.40625,-2.671875
1695730820840,0.8652344,-0.32891846,0.54559326,-8.34375,6.390625,-0.46875
1695730820885,0.7661133,-0.36065674,0.5331421,-8.234375,-4.5,2.84375
1695730820913,0.8466797,-0.2888794,0.46258545,-28.65625,-23.671875,3.390625
1695730820960,0.9016113,-0.22174072,0.5009155,-12.515625,-7.625,2.3125
1695730821005,0.78125,-0.13922119,0.59417725,-7.6875,4.84375,-2.484375
1695730821035,0.81103516,-0.19415283,0.62713623,4.21875,7.84375,0.109375
1695730821079,0.7836914,-0.2000122,0.5109253,7.4375,21.203125,-6.765625
1695730821124,0.8352051,-0.28302002,0.61395264,12.5,13.28125,-5.46875
1695730821156,0.8186035,-0.27227783,0.5819702,7.796875,12.875,-3.234375
1695730821199,0.8305664,-0.3086548,0.48114014,-1.046875,6.828125,-6.25
1695730821244,0.8071289,-0.35284424,0.4647827,-9.1875,-8.921875,-3.390625
1695730821273,0.8918457,-0.3135376,0.5194702,-15.421875,1.140625,-3.453125
1695730821319,0.81347656,-0.2715454,0.4454956,-5.46875,6.8125,-5.03125
1695730821349,0.8129883,-0.22833252,0.55023193,-8.6875,-13.0625,1.40625
1695730821397,0.8811035,-0.23443604,0.45648193,-37.671875,-27.1875,16.25
1695730821440,1.1125488,-0.16021729,0.4220581,33.0,1.203125,7.40625
1695730821470,0.49365234,-0.12164307,0.74823,-13.71875,-3.609375,10.75
1695730821515,0.8461914,-0.24371338,0.52801514,-3.09375,-3.3125,4.015625
1695730821544,0.7922363,-0.16241455,0.7062378,24.984375,12.578125,3.21875
1695730821590,0.64819336,-0.4421997,0.618103,5.53125,3.671875,-4.921875
