# Sensor type: Respeck
# Activity type: Normal walking
# Activity subtype: Normal
# Subject id: s1862623
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695814265438,1.1281738,-0.32476807,0.03363037,-2.578125,-0.359375,-2.984375
1695814265474,1.3664551,-0.078430176,0.15545654,-6.5625,5.453125,3.8125
1695814265511,1.6748047,0.008972168,-0.020812988,-3.078125,-11.03125,-12.125
1695814265550,1.1748047,-0.0178833,-0.38555908,-23.328125,-14.28125,-7.0
1695814265587,0.560791,-0.1116333,-0.3423462,-18.375,-4.234375,10.078125
1695814265626,0.7536621,-0.121154785,-0.2197876,-10.375,10.03125,-0.984375
1695814265674,1.3374023,-0.23297119,-0.016906738,-18.140625,10.515625,-10.3125
1695814265714,1.0947266,0.0758667,-0.07940674,-17.0625,-2.125,0.328125
1695814265749,0.47387695,0.19036865,0.08001709,-18.40625,1.859375,5.4375
1695814265786,0.29101562,-0.17095947,0.014343262,-18.484375,9.109375,7.390625
1695814265824,0.5161133,-0.4085083,0.04486084,-9.890625,2.484375,2.125
1695814265862,0.7302246,-0.2041626,0.035583496,2.84375,-6.46875,-4.78125
1695814265912,1.0083008,0.15887451,0.081726074,21.4375,17.671875,-3.09375
1695814265950,1.3288574,-0.09967041,-0.085510254,35.421875,14.078125,8.546875
1695814265989,1.6757812,-0.6873169,0.09979248,24.03125,-10.0625,13.65625
1695814266025,1.579834,-0.6494751,0.062438965,34.3125,-38.734375,0.109375
1695814266062,1.0307617,-0.044006348,-0.38555908,3.671875,-68.078125,-5.75
1695814266099,0.72875977,0.17938232,-0.47955322,13.25,-44.1875,-18.265625
1695814266150,1.5810547,0.96795654,0.23284912,-36.09375,27.203125,-24.015625
1695814266186,1.4980469,-0.11871338,-0.11505127,-15.015625,7.6875,13.953125
1695814266225,0.8737793,-0.8069458,-0.08917236,-13.703125,-8.140625,-3.765625
1695814266264,0.28833008,-0.08746338,-0.018371582,-36.96875,-9.875,-20.09375
1695814266301,0.29223633,0.25531006,0.16595459,-2.359375,3.1875,-0.5625
1695814266338,0.52734375,0.061950684,-0.034729004,3.46875,-3.15625,-7.296875
1695814266426,0.6503906,-0.15484619,0.09515381,-11.84375,9.09375,-4.46875
1695814266428,0.6928711,-0.16583252,0.22113037,19.484375,13.671875,-1.90625
1695814266464,0.8779297,-0.24127197,0.21746826,15.125,21.25,-6.796875
1695814266500,1.4931641,-0.24908447,0.14007568,-5.484375,16.046875,8.78125
1695814266538,1.7089844,-0.12042236,0.3690796,8.109375,2.9375,2.40625
1695814266576,1.420166,-0.394104,-0.17926025,31.75,-12.703125,-8.65625
1695814266626,0.93115234,-0.12677002,-0.51690674,-7.4375,-23.8125,-6.984375
1695814266663,1.1115723,0.38739014,-0.3123169,-32.234375,14.640625,22.75
1695814266701,1.2900391,-0.24761963,-0.39068604,21.421875,0.484375,13.03125
1695814266737,1.121582,-0.30181885,0.11224365,3.578125,-7.421875,-15.921875
1695814266777,0.94628906,-0.011047363,0.010437012,-13.328125,-2.875,-0.75
1695814266817,0.39624023,0.13934326,0.0026245117,16.96875,-20.671875,15.875
1695814266863,0.0234375,-0.06768799,0.03289795,1.609375,-11.9375,7.15625
1695814266899,0.13574219,-0.25811768,-0.018127441,8.328125,10.453125,-5.296875
1695814266936,0.7141113,-0.14556885,0.1515503,31.828125,23.234375,-3.796875
1695814266976,1.7382812,-0.06549072,-0.06768799,26.703125,20.59375,-9.84375
1695814267013,1.5883789,-0.41656494,0.1437378,-7.3125,4.921875,23.171875
1695814267050,1.2526855,-0.84698486,0.10760498,-7.390625,-23.015625,-5.46875
1695814267100,1.192627,-0.34259033,-0.006652832,5.53125,-40.59375,-29.359375
1695814267137,1.0324707,0.105407715,-0.39874268,-1.859375,-35.09375,-8.984375
1695814267176,1.1628418,0.2892456,0.018493652,-4.421875,3.3125,-6.671875
1695814267214,1.2885742,0.543396,-0.022521973,-11.125,13.65625,-4.40625
1695814267250,1.1867676,-0.48321533,0.02142334,-9.5,10.3125,10.546875
1695814267287,0.7375488,-0.661438,-0.12994385,-15.828125,-8.265625,0.125
1695814267338,0.48486328,-0.015686035,-0.05303955,-25.6875,4.296875,-1.015625
1695814267376,0.42407227,0.21624756,0.2086792,-23.140625,-0.5,-8.859375
1695814267413,0.46362305,0.049743652,0.15887451,-6.265625,2.640625,-0.59375
1695814267451,0.6201172,-0.14215088,0.051208496,22.46875,3.546875,12.140625
1695814267496,0.9938965,-0.19317627,0.22918701,14.328125,3.875,-3.125
1695814267525,1.4165039,-0.23150635,0.19573975,-10.34375,6.421875,-3.296875
1695814267575,1.5136719,-0.21124268,0.38763428,3.09375,-4.625,1.75
1695814267614,1.0830078,-0.4590454,0.30389404,-1.40625,-7.90625,-11.1875
1695814267649,0.8713379,-0.395813,-0.32818604,-18.46875,2.421875,-10.75
1695814267688,0.611084,0.17401123,-0.5003052,-10.140625,-12.296875,7.0625
1695814267726,1.999939,0.21820068,-0.6604614,27.265625,23.3125,18.109375
1695814267764,1.8654785,-0.013000488,0.28729248,10.203125,4.578125,7.140625
1695814267814,0.6989746,-0.47540283,-0.16119385,-12.375,-13.28125,-13.4375
1695814267851,0.2890625,-0.48223877,0.05657959,-71.859375,30.703125,-2.34375
1695814267890,0.11816406,0.15447998,0.27166748,-0.734375,2.921875,14.578125
1695814267926,0.24560547,0.2230835,0.0680542,-14.53125,-3.25,32.015625
1695814267966,0.5554199,-0.113342285,0.046325684,33.28125,12.46875,-3.5
1695814268001,1.0649414,-0.38458252,0.05609131,51.65625,21.859375,-31.015625
1695814268051,1.5368652,-0.3867798,-0.01763916,52.578125,5.875,10.015625
1695814268089,1.8461914,-0.5462036,0.1749878,13.71875,-17.78125,30.515625
1695814268126,1.3066406,-0.5371704,0.11907959,1.828125,-29.296875,-8.5
1695814268166,0.8881836,-0.23858643,-0.40338135,13.984375,-21.875,-21.03125
1695814268201,0.7902832,0.19915771,-0.190979,20.0625,-16.953125,-29.5
1695814268238,1.7253418,0.82318115,0.0072631836,-23.375,-3.703125,-13.078125
1695814268288,1.5144043,-0.1843872,-0.077697754,-8.578125,22.703125,17.609375
1695814268325,0.91748047,-0.67681885,0.035827637,-22.78125,-14.609375,9.046875
1695814268363,0.30688477,-0.22125244,-0.13238525,-18.703125,-17.328125,0.0625
1695814268400,0.080322266,0.18621826,0.010681152,-11.65625,-9.421875,-9.75
1695814268438,0.37646484,0.09295654,0.124938965,-6.09375,18.84375,-9.578125
1695814268476,0.6945801,-0.08087158,0.22406006,-14.359375,19.515625,1.09375
1695814268526,0.9934082,-0.18560791,0.21258545,14.859375,21.4375,5.71875
1695814268567,1.4731445,-0.27838135,0.17572021,15.21875,23.5625,0.5625
1695814268600,1.6330566,-0.043518066,0.27947998,-6.15625,9.25,1.625
1695814268638,1.4899902,-0.21783447,0.23382568,-6.84375,0.390625,2.375
1695814268675,0.92529297,-0.58551025,-0.51690674,14.703125,-17.765625,-12.5
1695814268714,0.69384766,0.08807373,-0.583313,-7.640625,-1.53125,5.15625
1695814268765,1.5661621,0.4459839,-0.36065674,-12.03125,20.625,37.890625
1695814268801,1.3566895,-0.35284424,-0.20904541,17.890625,-2.140625,-5.109375
1695814268837,0.8378906,-0.37213135,-0.014465332,2.765625,-7.890625,-26.484375
1695814268875,0.7233887,0.13201904,0.1437378,-18.328125,-0.515625,10.671875
1695814268912,0.36572266,0.3324585,0.10638428,8.859375,-24.828125,24.5625
1695814268965,0.11254883,-0.1963501,-0.07183838,7.921875,-7.546875,8.59375
1695814268999,0.37060547,-0.5654907,-0.012756348,19.1875,18.140625,-18.28125
1695814269036,0.8847656,-0.23638916,0.09100342,25.625,7.390625,-8.1875
1695814269075,1.6896973,-0.07598877,-0.045959473,20.09375,8.4375,6.8125
1695814269113,1.6442871,-0.41363525,0.061462402,3.875,-12.546875,16.140625
1695814269150,1.4006348,-0.5593872,0.043884277,-11.96875,-8.625,-2.03125
1695814269200,1.1147461,-0.22149658,-0.22369385,-6.15625,-21.59375,1.703125
1695814269237,0.94311523,0.07342529,-0.44195557,10.21875,-30.34375,-15.9375
1695814269275,1.157959,0.47406006,0.17034912,-19.140625,5.671875,-22.140625
1695814269313,1.2436523,0.2921753,-0.097473145,19.6875,7.40625,0.875
1695814269350,1.222168,-0.333313,-0.020324707,-8.765625,-0.625,20.453125
1695814269388,0.7128906,-0.63604736,-0.14508057,-9.03125,-1.5625,-2.875
1695814269440,0.32177734,-0.038879395,-0.013977051,-25.390625,10.859375,-8.265625
1695814269477,0.2788086,0.22332764,0.0692749,-18.109375,8.171875,-8.5625
1695814269514,0.5151367,0.13641357,0.18084717,2.0,7.125,16.171875
1695814269551,0.73217773,-0.09234619,0.16033936,15.015625,0.90625,16.734375
1695814269589,1.0334473,-0.46905518,0.013366699,11.75,10.84375,-15.265625
1695814269626,1.5297852,-0.18414307,0.21453857,-18.21875,4.546875,-3.59375
1695814269676,1.7324219,-0.030578613,0.38397217,-7.96875,-3.015625,-3.625
1695814269716,1.2036133,-0.4282837,-0.006164551,-6.6875,-8.234375,-18.28125
1695814269751,0.8588867,-0.4060669,-0.3123169,-4.578125,3.46875,-5.90625
1695814269787,0.8376465,0.26654053,-0.34283447,-21.078125,-3.484375,18.109375
1695814269825,1.3544922,0.08294678,-0.52545166,0.234375,11.984375,11.484375
1695814269915,1.3127441,-0.22149658,-0.19317627,0.0625,16.390625,-13.3125
1695814269919,1.1369629,-0.237854,0.0033569336,-11.953125,1.578125,-7.0
1695814269952,0.6459961,0.07366943,0.094177246,-21.0625,-5.03125,10.140625
1695814269989,0.20776367,0.20526123,0.13250732,5.046875,-14.484375,20.546875
1695814270026,0.13427734,-0.284729,-0.12237549,14.28125,-5.984375,13.21875
1695814270064,0.4736328,-0.3657837,-0.014465332,-2.0,13.15625,-7.578125
1695814270100,1.0871582,-0.09454346,0.06976318,6.390625,12.71875,-8.65625
1695814270151,1.7043457,0.04119873,0.07318115,33.375,8.0625,7.609375
1695814270187,1.6569824,-0.51153564,0.047058105,20.5625,17.109375,27.296875
1695814270226,1.5849609,-0.83135986,-0.050354004,-5.5625,-2.828125,8.5
1695814270265,1.140625,-0.12774658,-0.567688,45.65625,-44.640625,-29.84375
1695814270300,1.1777344,0.27313232,-0.3352661,11.0,-29.25,-27.265625
1695814270338,0.97216797,0.8788452,0.093444824,-32.734375,23.671875,17.015625
1695814270387,0.9580078,0.09490967,-0.19195557,-11.140625,11.4375,8.546875
1695814270427,1.1704102,-0.9199829,-0.093811035,12.25,-14.859375,-15.109375
1695814270463,0.78149414,-0.26275635,-0.1987915,-51.234375,10.296875,-6.15625
1695814270501,0.5046387,0.2489624,-0.038879395,-37.125,-3.609375,-14.953125
1695814270539,0.2006836,0.19158936,0.047302246,-16.5,0.265625,-11.84375
1695814270577,0.42578125,0.046813965,0.1930542,18.5,0.59375,15.875
1695814270625,0.8154297,-0.19732666,0.09686279,16.375,4.4375,9.796875
1695814270665,0.8996582,-0.38531494,0.078063965,2.953125,14.203125,-10.484375
1695814270701,0.96240234,-0.13409424,0.15570068,-6.390625,3.8125,4.234375
1695814270746,1.7072754,0.09588623,0.230896,20.78125,2.234375,5.71875
1695814270779,1.7824707,-0.40777588,-0.16802979,21.3125,-1.578125,-15.71875
1695814270813,1.2487793,-0.33673096,-0.6045532,-7.203125,-10.515625,1.046875
1695814270865,0.95825195,0.20477295,-0.3670044,-31.9375,-5.96875,18.984375
1695814270901,0.8144531,-0.1416626,-0.36480713,13.484375,7.25,15.1875
1695814270937,0.91503906,-0.3904419,-0.09503174,-17.796875,12.3125,-19.59375
1695814270977,1.2866211,0.11395264,-0.035461426,-25.125,8.28125,-3.265625
1695814271015,0.6347656,0.45355225,0.15618896,-10.1875,-11.328125,9.640625
1695814271049,0.04272461,0.11053467,0.028747559,7.203125,-9.5625,18.5625
1695814271100,0.18579102,-0.5869751,-0.1404419,-4.859375,11.734375,5.875
1695814271137,0.8796387,-0.55670166,0.094177246,-0.0625,13.984375,-18.859375
1695814271176,1.3642578,-0.16143799,0.012145996,16.921875,-13.0,-6.015625
1695814271217,1.5380859,-0.13067627,0.020202637,51.734375,5.71875,4.28125
1695814271250,1.7412109,-0.4981079,0.003112793,2.984375,-18.875,-7.8125
1695814271287,1.2436523,-0.49249268,-0.03253174,18.859375,-33.515625,5.765625
1695814271337,0.64404297,-0.11602783,-0.46417236,9.265625,-21.28125,-19.65625
1695814271377,0.7182617,0.1408081,-0.23809814,6.03125,-25.609375,-38.5
1695814271412,1.999939,1.1288452,0.12371826,-45.640625,15.875,19.109375
1695814271450,1.097168,-0.2263794,-0.06109619,14.90625,4.8125,25.28125
1695814271489,0.6135254,-0.6878052,-0.09210205,-16.296875,-7.125,-4.03125
1695814271526,0.17480469,-0.15533447,-0.062561035,-20.9375,2.953125,2.765625
1695814271576,0.390625,0.1461792,0.07757568,-4.984375,-5.34375,-5.484375
1695814271613,0.65185547,0.0289917,0.094177246,-9.09375,8.765625,-8.078125
1695814271650,0.7463379,-0.12677002,0.276062,-11.984375,11.75,9.53125
1695814271689,1.1564941,-0.39630127,0.20819092,11.96875,31.75,-0.890625
1695814271727,1.5283203,-0.3867798,0.1930542,3.640625,18.203125,-13.21875
1695814271765,1.5102539,-0.3430786,0.3793335,-33.4375,5.15625,-17.921875
1695814271813,1.0007324,-0.28009033,-0.027893066,-20.046875,-19.921875,-11.453125
1695814271851,0.56933594,0.07366943,-0.58306885,-22.375,-30.953125,0.125
1695814271888,1.015625,0.49749756,-0.75909424,33.125,27.171875,37.015625
1695814271924,1.8339844,0.007507324,-0.21002197,-33.15625,31.53125,12.671875
1695814271963,1.114502,-0.95025635,-0.020568848,19.59375,-3.46875,-22.109375
1695814272000,0.60009766,0.0138549805,-0.070617676,-21.0625,-8.9375,-2.703125
1695814272053,0.46801758,0.33709717,0.22235107,-4.0,-13.234375,24.75
1695814272088,0.5473633,-0.14239502,-0.19293213,22.546875,0.34375,19.390625
1695814272125,0.5119629,-0.2185669,0.03363037,3.0625,6.1875,-1.53125
1695814272163,0.5864258,-0.2053833,0.12664795,40.75,5.296875,-19.03125
1695814272203,0.9897461,-0.12261963,0.13128662,56.4375,-3.359375,-0.578125
1695814272250,1.8325195,-0.25665283,-0.066711426,39.984375,-15.859375,21.15625
1695814272287,1.5771484,-0.72442627,0.31756592,11.640625,-12.203125,12.984375
1695814272324,1.0080566,-0.39849854,-0.25079346,-2.859375,-48.046875,-2.921875
1695814272362,0.5751953,0.13861084,-0.40899658,31.078125,-23.953125,-19.71875
1695814272402,1.3022461,0.56243896,0.012145996,24.6875,-7.28125,-29.875
1695814272439,1.557373,0.23919678,-0.20391846,-1.71875,22.359375,15.234375
1695814272488,1.2397461,-0.7124634,0.021911621,-27.8125,5.578125,0.5
1695814272526,0.4650879,-0.24639893,-0.19195557,-14.703125,2.09375,-8.921875
1695814272564,0.24487305,0.3456421,0.19232178,-17.5625,2.140625,8.9375
1695814272601,0.4736328,0.049743652,0.06732178,-2.4375,11.921875,11.0625
1695814272637,0.79003906,-0.4529419,-0.02911377,-20.375,13.9375,-12.671875
1695814272675,0.72387695,-0.26983643,0.30682373,-29.828125,9.21875,3.90625
1695814272725,0.9250488,0.023132324,0.17791748,-34.65625,26.625,7.34375
1695814272762,1.5734863,-0.30108643,0.058044434,-25.625,-3.40625,-0.296875
1695814272801,1.7856445,-0.30426025,0.5023804,-7.421875,-8.609375,-27.296875
1695814272852,1.029541,-0.38702393,-0.20147705,-17.75,-9.46875,-22.734375
1695814272876,0.66259766,-0.010559082,-0.7144165,1.046875,-44.390625,2.609375
1695814272926,1.057373,0.78948975,-0.45684814,10.65625,38.234375,23.703125
1695814272965,1.8154297,0.020690918,-0.08526611,-24.4375,19.78125,38.15625
1695814272999,0.99438477,-0.76226807,-0.04522705,16.640625,-2.96875,-31.15625
1695814273050,0.54345703,-0.17803955,0.05609131,-36.703125,-0.28125,-6.953125
1695814273075,0.51000977,0.24481201,0.29925537,-6.46875,-11.90625,40.890625
1695814273114,0.27075195,0.018737793,-0.31451416,47.3125,-20.1875,17.0625
1695814273151,0.52001953,-0.06964111,-0.094055176,11.953125,33.71875,-13.890625
1695814273239,1.0229492,-0.41412354,0.18914795,11.625,10.25,-12.890625
1695814273241,1.3994141,-0.5911255,0.094177246,35.21875,11.8125,15.015625
1695814273275,1.4526367,-0.3237915,-0.050109863,30.4375,-6.640625,-1.796875
1695814273313,1.2526855,-0.19073486,0.1942749,0.046875,-24.40625,-6.53125
1695814273351,1.0849609,-0.10430908,0.024353027,6.8125,-31.40625,10.1875
1695814273392,0.81884766,-0.14385986,-0.6548462,24.03125,-19.234375,-10.46875
1695814273437,1.2578125,0.40301514,0.027038574,-0.84375,5.65625,-26.296875
1695814273477,1.4360352,0.4237671,-0.105285645,-14.265625,23.515625,2.71875
1695814273513,1.1940918,-0.7192993,-0.040100098,-13.984375,-1.484375,11.5625
1695814273549,0.48291016,-0.2859497,-0.14849854,-19.84375,-19.765625,-9.0
1695814273589,0.35473633,0.11077881,0.12884521,-22.90625,4.15625,-8.09375
1695814273626,0.57666016,0.0028686523,0.10443115,-0.46875,-4.3125,-9.1875
1695814273677,0.56591797,-0.2649536,0.10491943,-17.109375,3.796875,-4.40625
1695814273716,0.6516113,-0.15264893,0.18157959,7.75,22.53125,4.609375
