# Sensor type: Respeck
# Activity type: Descending stairs
# Activity subtype: Normal
# Subject id: s1862623
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695813756749,1.5288086,-0.255188,-0.25567627,19.09375,20.625,11.59375
1695813756785,1.9223633,-0.22174072,0.07757568,-4.75,1.28125,4.28125
1695813756822,1.3674316,-0.30303955,0.13983154,-2.75,-9.984375,4.28125
1695813756860,0.80981445,-0.30352783,-0.02960205,-12.203125,-2.015625,-10.46875
1695813756911,0.71875,-0.23052979,0.02947998,-9.46875,1.734375,-4.53125
1695813756948,0.9519043,-0.11968994,0.024353027,5.125,0.453125,-0.78125
1695813756985,0.7871094,-0.101867676,0.08782959,-7.96875,-6.0,-10.65625
1695813757026,0.7038574,-0.14556885,0.024353027,4.328125,-7.15625,-1.359375
1695813757061,0.63916016,-0.19049072,0.0119018555,-1.59375,-8.84375,9.75
1695813757098,0.576416,-0.14898682,0.12030029,4.484375,-0.921875,4.625
1695813757161,0.70288086,-0.22467041,0.090026855,3.875,-2.6875,6.9375
1695813757185,0.89819336,-0.39190674,-0.016662598,-0.8125,-12.1875,-2.171875
1695813757223,0.7685547,-0.31549072,0.10296631,-2.671875,-8.46875,-0.375
1695813757261,0.72802734,-0.15509033,-0.014953613,-20.046875,-12.890625,-1.3125
1695813757300,0.67211914,0.07928467,-0.023254395,12.234375,9.953125,-16.0
1695813757351,1.2094727,0.4244995,0.18450928,43.234375,50.5,9.46875
1695813757385,1.999939,-0.39093018,-0.16973877,23.15625,-0.953125,23.25
1695813757423,1.5290527,-0.6802368,0.07611084,-33.640625,-22.0625,16.9375
1695813757462,0.93408203,-0.031799316,-0.34454346,-7.4375,-20.84375,-32.8125
1695813757499,0.7739258,0.16375732,0.3390503,-39.25,8.890625,-3.90625
1695813757536,0.73950195,0.08709717,0.19989014,8.671875,-2.0625,16.359375
1695813757599,0.39770508,-0.10040283,0.14886475,-19.3125,-17.171875,15.046875
1695813757624,0.34228516,-0.21246338,0.06976318,-19.484375,-6.9375,-15.46875
1695813757664,0.7192383,-0.113586426,-0.047912598,-14.65625,29.15625,-16.484375
1695813757699,1.1950684,0.11444092,0.14691162,19.421875,-16.515625,-10.1875
1695813757737,1.199707,0.06512451,0.2699585,4.046875,-4.640625,-9.453125
1695813757773,0.6472168,-0.37652588,0.18450928,-21.34375,-2.03125,3.21875
1695813757849,0.8029785,-0.09454346,-0.04840088,41.953125,-1.140625,-4.859375
1695813757862,1.3837891,0.01751709,-0.20172119,16.21875,38.65625,10.984375
1695813757898,1.4755859,-0.19000244,-0.02154541,-2.5625,2.453125,25.171875
1695813757937,1.6809082,-0.46905518,-0.25421143,21.96875,13.578125,4.296875
1695813757974,1.3676758,-0.15093994,0.04510498,-13.28125,-10.59375,-4.390625
1695813758013,0.9914551,-0.19073486,0.24603271,-25.34375,-1.984375,15.40625
1695813758062,0.60913086,-0.270813,-0.05987549,-5.890625,-9.03125,13.234375
1695813758099,0.42578125,-0.2107544,-0.13189697,-0.46875,-12.25,-11.046875
1695813758144,0.58862305,-0.042785645,-0.022277832,4.0,18.390625,0.84375
1695813758173,0.70043945,0.14886475,0.14031982,-2.015625,-3.46875,13.5625
1695813758212,0.60717773,-0.18560791,0.022644043,22.421875,-8.140625,21.234375
1695813758301,0.81884766,-0.2991333,-0.1531372,13.84375,2.21875,9.53125
1695813758304,0.83740234,-0.28179932,-0.002746582,-7.328125,-14.796875,-12.75
1695813758338,0.69799805,-0.14019775,-0.15679932,-11.421875,-8.171875,-13.609375
1695813758373,0.8942871,0.37420654,0.24481201,6.359375,5.03125,-9.640625
1695813758413,1.999939,0.46624756,-0.2185669,24.0,3.3125,5.453125
1695813758449,1.8674316,-0.16485596,0.37860107,-12.6875,-13.34375,3.5
1695813758486,1.0227051,-0.48443604,-0.15704346,-15.078125,-6.0,-32.4375
1695813758537,0.71240234,-0.16412354,0.13665771,-9.46875,11.109375,-11.5625
1695813758578,1.015625,0.40472412,0.31414795,13.578125,-3.109375,22.421875
1695813758612,0.9223633,0.07196045,0.2501831,-10.09375,-8.265625,20.765625
1695813758650,0.37963867,-0.44610596,-0.020080566,-11.5,-11.59375,-23.171875
1695813758687,0.14111328,-0.32720947,-0.0029907227,-20.28125,21.53125,-29.546875
1695813758725,0.515625,0.109069824,0.1083374,-3.515625,1.9375,-8.46875
1695813758778,1.2890625,0.34051514,0.2843628,18.8125,-2.5,8.953125
1695813758810,1.3251953,-0.22467041,0.23602295,-26.75,21.171875,-0.96875
1695813758848,0.79174805,-0.39605713,-0.21514893,5.390625,-11.90625,-14.78125
1695813758886,0.65283203,-0.23028564,-0.19805908,-3.71875,14.515625,10.25
1695813758924,1.7341309,0.27191162,0.053894043,27.53125,0.3125,38.6875
1695813758962,1.8051758,-0.3118286,0.04949951,-15.203125,19.59375,0.0
1695813759012,1.0419922,-0.2612915,0.109313965,-21.265625,-29.234375,4.734375
1695813759049,0.77734375,-0.23321533,0.11077881,-0.078125,2.28125,-1.671875
1695813759087,0.73706055,-0.15631104,0.035827637,-16.34375,-15.390625,1.296875
1695813759125,0.72875977,-0.09136963,-0.070373535,2.25,7.75,8.296875
1695813759164,0.67163086,-0.108947754,0.0060424805,-10.0625,8.953125,-1.5625
1695813759198,0.7089844,-0.07940674,0.12322998,16.25,-2.34375,-3.171875
1695813759248,0.86865234,-0.302063,-0.051574707,8.921875,-14.578125,10.25
1695813759285,0.74316406,-0.19561768,-0.050842285,3.109375,-13.765625,-3.859375
1695813759323,0.579834,-0.1026001,0.022155762,-8.015625,-1.609375,-9.4375
1695813759360,0.65234375,0.070007324,-0.09942627,14.4375,15.703125,0.171875
1695813759398,1.7229004,0.49505615,0.11810303,38.328125,24.90625,8.34375
1695813759435,1.9343262,-0.08917236,0.089538574,-9.453125,2.546875,14.6875
1695813759486,1.3774414,-0.4463501,-0.1296997,3.078125,-19.421875,-5.75
1695813759523,0.9682617,-0.12432861,0.012145996,5.15625,14.390625,-21.40625
1695813759561,0.8679199,0.26971436,0.18157959,0.46875,3.265625,-1.15625
1695813759599,0.79052734,0.16278076,0.16278076,22.703125,-12.421875,18.640625
1695813759636,0.61694336,-0.23809814,0.05218506,8.8125,0.546875,5.53125
1695813759674,0.84643555,-0.4307251,-0.044006348,6.75,0.140625,-25.03125
1695813759723,0.8449707,-0.049865723,0.13275146,-24.5,-1.375,-15.984375
1695813759760,0.7841797,0.1864624,0.101257324,0.296875,-4.5,-11.921875
1695813759798,0.89501953,0.22235107,0.09051514,14.609375,1.015625,-2.890625
