# Sensor type: Respeck
# Activity type: Lying down right
# Activity subtype: Normal
# Subject id: s1862623
# Notes: test1
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695727142684,0.80200195,-0.17779541,0.5988159,-1.546875,1.0,0.09375
1695727142723,0.81030273,-0.1741333,0.59954834,-1.1875,1.09375,0.140625
1695727142764,0.7976074,-0.16998291,0.60321045,2.234375,2.59375,0.359375
1695727142804,0.8054199,-0.18609619,0.6078491,1.015625,-1.65625,1.28125
1695727142844,0.7949219,-0.17218018,0.6117554,0.078125,0.9375,0.125
1695727142884,0.79052734,-0.18267822,0.5927124,-0.375,1.515625,0.21875
1695727142925,0.8112793,-0.18536377,0.605896,0.25,1.765625,0.109375
1695727142965,0.8093262,-0.18341064,0.59954834,0.84375,1.609375,0.5
1695727143003,0.80029297,-0.17999268,0.60321045,1.015625,1.375,0.15625
1695727143044,0.8010254,-0.18341064,0.5963745,0.515625,1.109375,0.328125
1695727143084,0.8022461,-0.18511963,0.59368896,-0.203125,1.15625,0.671875
1695727143124,0.81225586,-0.18609619,0.60443115,0.796875,1.171875,0.328125
1695727143164,0.80688477,-0.17755127,0.60858154,1.15625,1.703125,-0.171875
1695727143204,0.8076172,-0.18780518,0.59246826,-0.953125,1.125,0.5
1695727143246,0.79467773,-0.17828369,0.59173584,-0.1875,2.078125,0.296875
1695727143283,0.8078613,-0.1819458,0.5963745,2.390625,2.1875,0.296875
1695727143324,0.81762695,-0.17974854,0.59832764,0.625,1.40625,0.28125
1695727143365,0.80444336,-0.17437744,0.5934448,-0.078125,1.1875,0.171875
1695727143404,0.80688477,-0.17706299,0.59124756,0.015625,2.15625,0.3125
1695727143444,0.80859375,-0.18780518,0.5968628,-0.015625,1.640625,0.421875
1695727143483,0.8066406,-0.1795044,0.5968628,0.46875,1.6875,0.046875
1695727143525,0.80200195,-0.18414307,0.5824585,-0.828125,0.65625,0.546875
1695727143565,0.8100586,-0.18878174,0.5932007,0.140625,1.171875,0.140625
1695727143605,0.80908203,-0.17974854,0.59246826,1.109375,1.03125,0.34375
1695727143645,0.80615234,-0.18267822,0.5844116,0.125,0.28125,0.5
1695727143686,0.7998047,-0.18121338,0.59661865,-0.03125,1.75,-0.03125
1695727143725,0.8144531,-0.18511963,0.59906006,-0.0625,3.625,-0.625
1695727143766,0.80322266,-0.18560791,0.58514404,0.15625,0.0,0.71875
1695727143808,0.8071289,-0.17755127,0.58807373,-0.125,0.390625,0.328125
1695727143847,0.810791,-0.18902588,0.58514404,-0.9375,0.390625,0.515625
1695727143867,0.8051758,-0.18389893,0.59051514,0.828125,0.96875,0.265625
1695727143905,0.8071289,-0.18634033,0.5927124,0.046875,1.015625,0.234375
1695727143946,0.80981445,-0.18927002,0.5836792,-0.484375,0.828125,0.375
1695727143985,0.81396484,-0.17803955,0.5988159,0.25,0.328125,-0.046875
1695727144025,0.8132324,-0.17706299,0.58465576,-0.5,0.96875,0.078125
1695727144064,0.8015137,-0.17852783,0.56463623,-1.875,1.84375,-0.03125
1695727144105,0.79907227,-0.17926025,0.59954834,1.578125,0.390625,0.546875
1695727144144,0.8100586,-0.19122314,0.59832764,0.484375,1.15625,0.125
1695727144185,0.8112793,-0.18634033,0.58221436,-0.84375,0.9375,0.078125
1695727144225,0.81030273,-0.17388916,0.58343506,-0.609375,1.140625,0.078125
1695727144265,0.80615234,-0.18121338,0.59710693,-1.03125,1.484375,-0.0625
1695727144304,0.80981445,-0.19049072,0.5897827,-0.125,1.234375,-0.09375
1695727144345,0.8059082,-0.1831665,0.5841675,-1.015625,0.46875,0.09375
