,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
166,1695814272287,1.5771484,-0.72442627,0.31756592,11.640625,-12.203125,12.984375,Respeck,Normal walking,-1,s1862623,,173
167,1695814272324,1.0080566,-0.39849854,-0.25079346,-2.859375,-48.046875,-2.921875,Respeck,Normal walking,-1,s1862623,,174
168,1695814272362,0.5751953,0.13861084,-0.40899658,31.078125,-23.953125,-19.71875,Respeck,Normal walking,-1,s1862623,,175
169,1695814272402,1.3022461,0.56243896,0.012145996,24.6875,-7.28125,-29.875,Respeck,Normal walking,-1,s1862623,,176
170,1695814272439,1.557373,0.23919678,-0.20391846,-1.71875,22.359375,15.234375,Respeck,Normal walking,-1,s1862623,,177
171,1695814272488,1.2397461,-0.7124634,0.021911621,-27.8125,5.578125,0.5,Respeck,Normal walking,-1,s1862623,,178
172,1695814272526,0.4650879,-0.24639893,-0.19195557,-14.703125,2.09375,-8.921875,Respeck,Normal walking,-1,s1862623,,179
173,1695814272564,0.24487305,0.3456421,0.19232178,-17.5625,2.140625,8.9375,Respeck,Normal walking,-1,s1862623,,180
174,1695814272601,0.4736328,0.049743652,0.06732178,-2.4375,11.921875,11.0625,Respeck,Normal walking,-1,s1862623,,181
175,1695814272637,0.79003906,-0.4529419,-0.02911377,-20.375,13.9375,-12.671875,Respeck,Normal walking,-1,s1862623,,182
176,1695814272675,0.72387695,-0.26983643,0.30682373,-29.828125,9.21875,3.90625,Respeck,Normal walking,-1,s1862623,,183
177,1695814272725,0.9250488,0.023132324,0.17791748,-34.65625,26.625,7.34375,Respeck,Normal walking,-1,s1862623,,184
178,1695814272762,1.5734863,-0.30108643,0.058044434,-25.625,-3.40625,-0.296875,Respeck,Normal walking,-1,s1862623,,185
179,1695814272801,1.7856445,-0.30426025,0.5023804,-7.421875,-8.609375,-27.296875,Respeck,Normal walking,-1,s1862623,,186
180,1695814272852,1.029541,-0.38702393,-0.20147705,-17.75,-9.46875,-22.734375,Respeck,Normal walking,-1,s1862623,,187
181,1695814272876,0.66259766,-0.010559082,-0.7144165,1.046875,-44.390625,2.609375,Respeck,Normal walking,-1,s1862623,,188
182,1695814272926,1.057373,0.78948975,-0.45684814,10.65625,38.234375,23.703125,Respeck,Normal walking,-1,s1862623,,189
183,1695814272965,1.8154297,0.020690918,-0.08526611,-24.4375,19.78125,38.15625,Respeck,Normal walking,-1,s1862623,,190
