,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
46,1695813758578,1.015625,0.40472412,0.31414795,13.578125,-3.109375,22.421875,Respeck,Descending stairs,-1,s1862623,,46
47,1695813758612,0.9223633,0.07196045,0.2501831,-10.09375,-8.265625,20.765625,Respeck,Descending stairs,-1,s1862623,,47
48,1695813758650,0.37963867,-0.44610596,-0.020080566,-11.5,-11.59375,-23.171875,Respeck,Descending stairs,-1,s1862623,,48
49,1695813758687,0.14111328,-0.32720947,-0.0029907227,-20.28125,21.53125,-29.546875,Respeck,Descending stairs,-1,s1862623,,49
50,1695813758725,0.515625,0.109069824,0.1083374,-3.515625,1.9375,-8.46875,Respeck,Descending stairs,-1,s1862623,,50
51,1695813758778,1.2890625,0.34051514,0.2843628,18.8125,-2.5,8.953125,Respeck,Descending stairs,-1,s1862623,,51
52,1695813758810,1.3251953,-0.22467041,0.23602295,-26.75,21.171875,-0.96875,Respeck,Descending stairs,-1,s1862623,,52
53,1695813758848,0.79174805,-0.39605713,-0.21514893,5.390625,-11.90625,-14.78125,Respeck,Descending stairs,-1,s1862623,,53
54,1695813758886,0.65283203,-0.23028564,-0.19805908,-3.71875,14.515625,10.25,Respeck,Descending stairs,-1,s1862623,,54
55,1695813758924,1.7341309,0.27191162,0.053894043,27.53125,0.3125,38.6875,Respeck,Descending stairs,-1,s1862623,,55
56,1695813758962,1.8051758,-0.3118286,0.04949951,-15.203125,19.59375,0.0,Respeck,Descending stairs,-1,s1862623,,56
57,1695813759012,1.0419922,-0.2612915,0.109313965,-21.265625,-29.234375,4.734375,Respeck,Descending stairs,-1,s1862623,,57
58,1695813759049,0.77734375,-0.23321533,0.11077881,-0.078125,2.28125,-1.671875,Respeck,Descending stairs,-1,s1862623,,58
59,1695813759087,0.73706055,-0.15631104,0.035827637,-16.34375,-15.390625,1.296875,Respeck,Descending stairs,-1,s1862623,,59
60,1695813759125,0.72875977,-0.09136963,-0.070373535,2.25,7.75,8.296875,Respeck,Descending stairs,-1,s1862623,,60
61,1695813759164,0.67163086,-0.108947754,0.0060424805,-10.0625,8.953125,-1.5625,Respeck,Descending stairs,-1,s1862623,,61
62,1695813759198,0.7089844,-0.07940674,0.12322998,16.25,-2.34375,-3.171875,Respeck,Descending stairs,-1,s1862623,,62
63,1695813759248,0.86865234,-0.302063,-0.051574707,8.921875,-14.578125,10.25,Respeck,Descending stairs,-1,s1862623,,63
64,1695813759285,0.74316406,-0.19561768,-0.050842285,3.109375,-13.765625,-3.859375,Respeck,Descending stairs,-1,s1862623,,64
65,1695813759323,0.579834,-0.1026001,0.022155762,-8.015625,-1.609375,-9.4375,Respeck,Descending stairs,-1,s1862623,,65
66,1695813759360,0.65234375,0.070007324,-0.09942627,14.4375,15.703125,0.171875,Respeck,Descending stairs,-1,s1862623,,66
67,1695813759398,1.7229004,0.49505615,0.11810303,38.328125,24.90625,8.34375,Respeck,Descending stairs,-1,s1862623,,67
68,1695813759435,1.9343262,-0.08917236,0.089538574,-9.453125,2.546875,14.6875,Respeck,Descending stairs,-1,s1862623,,68
69,1695813759486,1.3774414,-0.4463501,-0.1296997,3.078125,-19.421875,-5.75,Respeck,Descending stairs,-1,s1862623,,69
70,1695813759523,0.9682617,-0.12432861,0.012145996,5.15625,14.390625,-21.40625,Respeck,Descending stairs,-1,s1862623,,70
71,1695813759561,0.8679199,0.26971436,0.18157959,0.46875,3.265625,-1.15625,Respeck,Descending stairs,-1,s1862623,,71
72,1695813759599,0.79052734,0.16278076,0.16278076,22.703125,-12.421875,18.640625,Respeck,Descending stairs,-1,s1862623,,72
73,1695813759636,0.61694336,-0.23809814,0.05218506,8.8125,0.546875,5.53125,Respeck,Descending stairs,-1,s1862623,,73
74,1695813759674,0.84643555,-0.4307251,-0.044006348,6.75,0.140625,-25.03125,Respeck,Descending stairs,-1,s1862623,,74
75,1695813759723,0.8449707,-0.049865723,0.13275146,-24.5,-1.375,-15.984375,Respeck,Descending stairs,-1,s1862623,,75
76,1695813759760,0.7841797,0.1864624,0.101257324,0.296875,-4.5,-11.921875,Respeck,Descending stairs,-1,s1862623,,76
77,1695813759798,0.89501953,0.22235107,0.09051514,14.609375,1.015625,-2.890625,Respeck,Descending stairs,-1,s1862623,,77
78,1695813759836,0.9304199,-0.16143799,-0.016174316,21.765625,-0.34375,10.484375,Respeck,Descending stairs,-1,s1862623,,78
79,1695813759873,1.0090332,-0.2678833,-0.3171997,-0.015625,11.0,2.734375,Respeck,Descending stairs,-1,s1862623,,79
80,1695813759912,1.0910645,-0.031311035,0.18450928,3.8125,5.390625,12.9375,Respeck,Descending stairs,-1,s1862623,,80
81,1695813759963,1.999939,-0.35406494,-0.49005127,3.03125,3.109375,21.84375,Respeck,Descending stairs,-1,s1862623,,81
82,1695813760000,1.6433105,-0.20733643,0.14520264,8.703125,-22.8125,7.40625,Respeck,Descending stairs,-1,s1862623,,82
83,1695813760036,0.8286133,0.19891357,0.152771,-23.21875,-23.078125,-0.125,Respeck,Descending stairs,-1,s1862623,,83
84,1695813760074,-0.036621094,-0.054504395,0.06390381,11.21875,5.78125,9.890625,Respeck,Descending stairs,-1,s1862623,,84
85,1695813760112,0.20166016,-0.3916626,0.14007568,5.46875,-18.390625,2.359375,Respeck,Descending stairs,-1,s1862623,,85
86,1695813760150,0.8601074,-0.30230713,-0.17803955,12.359375,7.78125,10.21875,Respeck,Descending stairs,-1,s1862623,,86
87,1695813760198,1.2683105,0.18963623,0.109802246,7.015625,-3.96875,-9.46875,Respeck,Descending stairs,-1,s1862623,,87
88,1695813760236,0.7624512,0.03704834,0.0026245117,14.96875,-6.734375,11.953125,Respeck,Descending stairs,-1,s1862623,,88
89,1695813760272,0.46069336,-0.07550049,0.046569824,9.9375,-21.625,6.78125,Respeck,Descending stairs,-1,s1862623,,89
90,1695813761537,0.85961914,0.0758667,0.18133545,24.875,-2.8125,2.953125,Respeck,Descending stairs,-1,s1862623,,121
91,1695813761587,0.7878418,0.19281006,0.16033936,6.734375,-1.09375,17.453125,Respeck,Descending stairs,-1,s1862623,,122
92,1695813761625,0.736084,-0.14385986,0.10858154,10.90625,5.59375,5.78125,Respeck,Descending stairs,-1,s1862623,,123
93,1695813761662,0.59594727,-0.2810669,0.09173584,-8.046875,2.640625,1.296875,Respeck,Descending stairs,-1,s1862623,,124
94,1695813761700,0.75,-0.10089111,0.12298584,-12.828125,0.796875,4.40625,Respeck,Descending stairs,-1,s1862623,,125
95,1695813761737,0.986084,-0.049865723,0.13006592,-27.5625,-14.1875,-11.96875,Respeck,Descending stairs,-1,s1862623,,126
96,1695813761774,0.83251953,0.01776123,0.10760498,-32.625,-17.5625,-16.0,Respeck,Descending stairs,-1,s1862623,,127
97,1695813761862,0.67871094,0.058776855,0.13250732,-26.109375,-7.078125,-14.796875,Respeck,Descending stairs,-1,s1862623,,128
98,1695813761864,0.58203125,0.2526245,0.2633667,-11.96875,18.34375,3.40625,Respeck,Descending stairs,-1,s1862623,,129
99,1695813761900,0.65844727,-0.01373291,0.1408081,10.0,12.453125,3.0625,Respeck,Descending stairs,-1,s1862623,,130
100,1695813761937,0.9189453,-0.25054932,0.012878418,5.984375,18.96875,-21.015625,Respeck,Descending stairs,-1,s1862623,,131
101,1695813761975,1.0900879,0.15081787,0.26287842,5.21875,3.234375,-4.453125,Respeck,Descending stairs,-1,s1862623,,132
102,1695813762013,1.1967773,0.28485107,0.2987671,3.5,-11.59375,5.953125,Respeck,Descending stairs,-1,s1862623,,133
103,1695813762066,0.9868164,-0.16339111,-0.1729126,13.390625,4.90625,3.328125,Respeck,Descending stairs,-1,s1862623,,134
104,1695813762110,0.9963379,-0.36968994,-0.16973877,3.015625,7.828125,-4.09375,Respeck,Descending stairs,-1,s1862623,,135
105,1695813762136,1.6347656,-0.0178833,-0.020324707,16.6875,17.765625,10.125,Respeck,Descending stairs,-1,s1862623,,136
106,1695813762177,1.6772461,0.0836792,0.101257324,25.890625,15.609375,3.015625,Respeck,Descending stairs,-1,s1862623,,137
107,1695813762211,1.2385254,-0.33673096,0.11248779,1.703125,-13.734375,-1.03125,Respeck,Descending stairs,-1,s1862623,,138
108,1695813762249,0.74316406,-0.33966064,-0.074279785,0.71875,-32.875,3.796875,Respeck,Descending stairs,-1,s1862623,,139
109,1695813762301,0.48266602,-0.054260254,-0.0869751,2.15625,-8.859375,4.9375,Respeck,Descending stairs,-1,s1862623,,140
110,1695813762335,0.7312012,0.15618896,0.07904053,16.9375,15.53125,2.171875,Respeck,Descending stairs,-1,s1862623,,141
111,1695813762374,0.8178711,0.12982178,0.17596436,14.53125,-0.203125,6.59375,Respeck,Descending stairs,-1,s1862623,,142
112,1695813762411,0.6003418,-0.2703247,-0.014465332,10.125,-3.875,16.09375,Respeck,Descending stairs,-1,s1862623,,143
113,1695813762448,0.5571289,-0.45758057,-0.008361816,15.71875,-6.25,4.84375,Respeck,Descending stairs,-1,s1862623,,144
114,1695813762486,0.8515625,-0.2642212,-0.11456299,2.015625,3.890625,-16.765625,Respeck,Descending stairs,-1,s1862623,,145
115,1695813762537,1.0166016,-0.04058838,0.105407715,-22.046875,3.78125,-17.875,Respeck,Descending stairs,-1,s1862623,,146
116,1695813762572,0.6767578,0.08660889,0.021911621,-10.8125,15.765625,-0.546875,Respeck,Descending stairs,-1,s1862623,,147
117,1695813762614,1.0771484,0.12713623,0.09124756,24.625,27.421875,10.65625,Respeck,Descending stairs,-1,s1862623,,148
118,1695813762650,1.999939,-0.21905518,-0.36553955,2.703125,2.9375,-17.609375,Respeck,Descending stairs,-1,s1862623,,149
119,1695813763913,0.5969238,0.14349365,0.1918335,10.515625,-1.3125,-18.1875,Respeck,Descending stairs,-1,s1862623,,181
120,1695813763961,0.7404785,0.03656006,0.2518921,12.5625,-1.09375,-16.40625,Respeck,Descending stairs,-1,s1862623,,182
121,1695813763999,0.8930664,-0.030090332,0.09686279,21.75,-11.078125,-10.703125,Respeck,Descending stairs,-1,s1862623,,183
122,1695813764035,1.0256348,-0.08721924,0.23260498,26.40625,-1.328125,-0.546875,Respeck,Descending stairs,-1,s1862623,,184
123,1695813764073,1.2060547,-0.23809814,0.06341553,58.734375,-20.015625,-12.640625,Respeck,Descending stairs,-1,s1862623,,185
124,1695813764111,1.2839355,-0.2949829,-0.32989502,32.4375,4.03125,-16.1875,Respeck,Descending stairs,-1,s1862623,,186
125,1695813764149,1.0629883,0.105407715,-0.16168213,-18.125,10.859375,12.03125,Respeck,Descending stairs,-1,s1862623,,187
126,1695813764200,1.027832,-0.0869751,0.0026245117,10.34375,10.34375,15.859375,Respeck,Descending stairs,-1,s1862623,,188
127,1695813764241,0.9980469,-0.18780518,-0.15460205,47.390625,11.65625,-13.515625,Respeck,Descending stairs,-1,s1862623,,189
128,1695813764273,1.1791992,-0.0881958,-0.04083252,24.4375,2.890625,-1.375,Respeck,Descending stairs,-1,s1862623,,190
129,1695813764311,1.003418,-0.11602783,-0.06427002,16.34375,5.234375,11.34375,Respeck,Descending stairs,-1,s1862623,,191
130,1695813764351,0.6484375,-0.14483643,-0.097473145,28.703125,1.25,-1.890625,Respeck,Descending stairs,-1,s1862623,,192
131,1695813764387,0.767334,-0.21881104,-0.07183838,37.15625,-3.921875,-1.1875,Respeck,Descending stairs,-1,s1862623,,193
132,1695813764437,1.0754395,-0.190979,-0.049621582,36.65625,-9.578125,1.046875,Respeck,Descending stairs,-1,s1862623,,194
133,1695813764474,0.9863281,-0.12530518,-0.05987549,28.578125,-9.9375,1.078125,Respeck,Descending stairs,-1,s1862623,,195
134,1695813764510,0.7104492,-0.15216064,0.042419434,17.875,-14.609375,6.453125,Respeck,Descending stairs,-1,s1862623,,196
135,1695813764549,0.7788086,-0.20709229,0.0048217773,29.546875,-9.21875,9.03125,Respeck,Descending stairs,-1,s1862623,,197
136,1695813764598,0.8173828,-0.18585205,-0.10797119,30.359375,-12.15625,6.765625,Respeck,Descending stairs,-1,s1862623,,198
137,1695813764637,0.56811523,-0.13189697,-0.005432129,9.09375,-12.890625,14.234375,Respeck,Descending stairs,-1,s1862623,,199
138,1695813764674,0.47192383,-0.24908447,0.047058105,11.15625,-14.65625,13.671875,Respeck,Descending stairs,-1,s1862623,,200
139,1695813764711,0.70825195,-0.28497314,-0.0413208,4.75,-8.421875,-4.703125,Respeck,Descending stairs,-1,s1862623,,201
140,1695813764748,0.7780762,-0.17047119,-0.09552002,9.359375,-12.265625,-14.75,Respeck,Descending stairs,-1,s1862623,,202
141,1695813764788,0.7260742,0.17791748,-0.10601807,10.0,13.515625,7.5,Respeck,Descending stairs,-1,s1862623,,203
142,1695813764824,1.184082,0.42425537,0.2880249,8.578125,15.96875,21.75,Respeck,Descending stairs,-1,s1862623,,204
143,1695813764873,1.999939,-0.24029541,-0.5828247,31.546875,-11.4375,-23.34375,Respeck,Descending stairs,-1,s1862623,,205
144,1695813764911,1.5993652,-0.35528564,0.36883545,-35.578125,-13.796875,10.71875,Respeck,Descending stairs,-1,s1862623,,206
145,1695813764950,0.87768555,-0.016906738,-0.013977051,-1.03125,-11.578125,-20.078125,Respeck,Descending stairs,-1,s1862623,,207
146,1695813764987,0.42895508,0.043640137,0.08782959,11.046875,-5.078125,-5.140625,Respeck,Descending stairs,-1,s1862623,,208
147,1695813765025,0.60961914,0.027038574,0.19720459,3.546875,9.546875,18.84375,Respeck,Descending stairs,-1,s1862623,,209
148,1695813765064,0.78466797,-0.11529541,0.053649902,2.015625,-6.953125,6.171875,Respeck,Descending stairs,-1,s1862623,,210
149,1695813765112,0.7922363,-0.18804932,0.12738037,-8.5,-4.015625,-20.53125,Respeck,Descending stairs,-1,s1862623,,211
150,1695813765149,0.57006836,-0.06744385,0.048034668,-9.75,3.09375,-21.71875,Respeck,Descending stairs,-1,s1862623,,212
151,1695813765187,0.49682617,0.08685303,0.18011475,-0.953125,1.046875,-4.765625,Respeck,Descending stairs,-1,s1862623,,213
152,1695813765226,1.0114746,0.19476318,0.06903076,12.671875,3.046875,6.390625,Respeck,Descending stairs,-1,s1862623,,214
153,1695813765264,1.1000977,-0.3731079,-0.42266846,14.3125,19.671875,10.890625,Respeck,Descending stairs,-1,s1862623,,215
154,1695813765299,1.2971191,-0.2962036,-0.28424072,10.96875,24.71875,18.03125,Respeck,Descending stairs,-1,s1862623,,216
155,1695813765349,1.999939,0.14105225,0.10076904,15.34375,32.796875,7.046875,Respeck,Descending stairs,-1,s1862623,,217
156,1695813765386,1.3439941,-0.28326416,-0.04864502,-12.609375,-29.75,10.828125,Respeck,Descending stairs,-1,s1862623,,218
157,1695813765425,0.8166504,-0.48760986,-0.13409424,-7.0625,-32.46875,6.546875,Respeck,Descending stairs,-1,s1862623,,219
158,1695813765463,0.6296387,-0.2805786,-0.035461426,-20.171875,-10.90625,-9.75,Respeck,Descending stairs,-1,s1862623,,220
159,1695813765501,0.84814453,-0.11431885,-0.062072754,-5.75,-5.84375,-14.59375,Respeck,Descending stairs,-1,s1862623,,221
160,1695813765625,0.8640137,0.07269287,-0.03302002,-10.078125,-18.328125,-8.375,Respeck,Descending stairs,-1,s1862623,,222
161,1695813765627,0.73217773,0.08319092,0.12322998,-7.5625,-8.984375,16.203125,Respeck,Descending stairs,-1,s1862623,,223
162,1695813765629,0.41259766,-0.31524658,-0.08721924,-12.28125,-11.578125,9.453125,Respeck,Descending stairs,-1,s1862623,,224
163,1695813765660,0.14868164,-0.35968018,-0.074035645,-9.421875,-5.9375,-15.015625,Respeck,Descending stairs,-1,s1862623,,225
164,1695813765699,0.5270996,0.06121826,-0.17047119,17.390625,16.375,-8.40625,Respeck,Descending stairs,-1,s1862623,,226
165,1695813765735,1.8085938,0.83148193,0.03338623,18.984375,36.640625,12.5,Respeck,Descending stairs,-1,s1862623,,227
166,1695813765774,1.8925781,0.066833496,0.24627686,7.515625,11.78125,14.671875,Respeck,Descending stairs,-1,s1862623,,228
167,1695813765825,1.7285156,-0.58380127,-0.21221924,-19.421875,-12.328125,-11.296875,Respeck,Descending stairs,-1,s1862623,,229
168,1695813765865,1.1203613,0.022888184,0.12322998,-20.4375,-6.796875,-12.859375,Respeck,Descending stairs,-1,s1862623,,230
169,1695813765899,1.0437012,0.19281006,0.07293701,13.75,-7.4375,-3.09375,Respeck,Descending stairs,-1,s1862623,,231
170,1695813765936,0.8696289,0.08709717,0.20355225,-2.984375,-4.515625,5.21875,Respeck,Descending stairs,-1,s1862623,,232
171,1695813765974,0.6604004,-0.23760986,0.055847168,-2.53125,2.53125,-1.421875,Respeck,Descending stairs,-1,s1862623,,233
172,1695813766012,0.59106445,-0.16485596,0.015808105,-3.78125,-0.796875,-19.171875,Respeck,Descending stairs,-1,s1862623,,234
173,1695813766061,0.8659668,-0.019836426,0.17694092,-4.09375,5.75,-11.828125,Respeck,Descending stairs,-1,s1862623,,235
174,1695813766099,0.7480469,0.02532959,0.09954834,-10.421875,-6.625,-17.953125,Respeck,Descending stairs,-1,s1862623,,236
175,1695813766137,0.53344727,-0.0076293945,0.11248779,-4.359375,-6.0625,-9.71875,Respeck,Descending stairs,-1,s1862623,,237
176,1695813766186,0.78808594,-0.13433838,-0.06549072,18.578125,-4.328125,0.40625,Respeck,Descending stairs,-1,s1862623,,238
177,1695813766212,1.1696777,-0.10357666,-0.29449463,7.890625,8.515625,4.28125,Respeck,Descending stairs,-1,s1862623,,239
178,1695813766249,1.3747559,-0.11480713,-0.04937744,-1.703125,24.6875,15.671875,Respeck,Descending stairs,-1,s1862623,,240
179,1695813766300,1.7084961,-0.5549927,-0.36309814,11.859375,33.84375,10.203125,Respeck,Descending stairs,-1,s1862623,,241
180,1695813766339,1.501709,-0.1272583,0.1083374,-21.125,-27.8125,-9.640625,Respeck,Descending stairs,-1,s1862623,,242
181,1695813766373,1.0620117,-0.29034424,0.09637451,-4.4375,4.34375,2.734375,Respeck,Descending stairs,-1,s1862623,,243
182,1695813766412,0.9304199,-0.2341919,-0.038635254,-4.671875,-7.21875,6.1875,Respeck,Descending stairs,-1,s1862623,,244
183,1695813766449,0.91186523,-0.2432251,-0.03668213,1.515625,-15.34375,-1.546875,Respeck,Descending stairs,-1,s1862623,,245
184,1695813766487,0.7602539,-0.026184082,-0.08770752,5.53125,-10.8125,-1.890625,Respeck,Descending stairs,-1,s1862623,,246
185,1695813766537,0.6069336,-0.07281494,0.11248779,4.640625,-6.328125,-1.640625,Respeck,Descending stairs,-1,s1862623,,247
186,1695813766574,0.5661621,-0.20562744,0.11151123,5.296875,-14.21875,11.015625,Respeck,Descending stairs,-1,s1862623,,248
187,1695813766614,0.69018555,-0.25054932,-0.0569458,8.125,-5.03125,21.25,Respeck,Descending stairs,-1,s1862623,,249
188,1695813766660,0.8000488,-0.06744385,-0.011779785,17.6875,-8.265625,5.65625,Respeck,Descending stairs,-1,s1862623,,250
189,1695813766686,0.72265625,-0.17218018,0.113220215,-1.9375,-9.40625,1.859375,Respeck,Descending stairs,-1,s1862623,,251
190,1695813766725,0.70581055,-0.24932861,-0.06427002,0.890625,-10.9375,0.734375,Respeck,Descending stairs,-1,s1862623,,252
191,1695813766775,0.5341797,0.04486084,-0.11773682,11.75,0.34375,-0.890625,Respeck,Descending stairs,-1,s1862623,,253
192,1695813766812,0.88842773,0.2477417,0.19207764,-1.0625,26.96875,15.421875,Respeck,Descending stairs,-1,s1862623,,254
193,1695813766849,1.999939,0.35028076,-0.20074463,10.34375,-0.46875,-15.96875,Respeck,Descending stairs,-1,s1862623,,255
194,1695813766886,1.6850586,-0.3423462,0.21087646,-27.984375,-6.546875,11.125,Respeck,Descending stairs,-1,s1862623,,256
195,1695813766923,0.89282227,-0.19464111,0.051208496,9.25,-4.84375,-14.625,Respeck,Descending stairs,-1,s1862623,,257
196,1695813766961,1.0266113,-0.0713501,0.17547607,-6.359375,3.546875,-12.984375,Respeck,Descending stairs,-1,s1862623,,258
197,1695813767012,1.3259277,0.057556152,0.2020874,-1.640625,-6.421875,7.140625,Respeck,Descending stairs,-1,s1862623,,259
198,1695813767048,0.84277344,-0.10626221,0.18060303,-21.9375,-19.625,5.390625,Respeck,Descending stairs,-1,s1862623,,260
199,1695813767086,0.48608398,-0.18121338,0.042907715,-20.078125,-15.109375,-21.4375,Respeck,Descending stairs,-1,s1862623,,261
200,1695813767122,0.54248047,-0.050842285,0.13568115,-7.109375,-11.875,-16.828125,Respeck,Descending stairs,-1,s1862623,,262
201,1695813767162,0.75634766,0.010192871,0.15789795,-8.234375,5.828125,-13.5625,Respeck,Descending stairs,-1,s1862623,,263
202,1695813767199,0.6335449,-0.061584473,0.13739014,-13.796875,10.921875,-13.609375,Respeck,Descending stairs,-1,s1862623,,264
203,1695813767250,0.47485352,-0.117248535,0.12054443,-17.15625,13.171875,-6.203125,Respeck,Descending stairs,-1,s1862623,,265
204,1695813767301,0.58935547,-0.016906738,0.16204834,-1.53125,8.3125,0.546875,Respeck,Descending stairs,-1,s1862623,,266
205,1695813767329,1.1166992,0.010437012,0.199646,15.765625,14.25,-6.59375,Respeck,Descending stairs,-1,s1862623,,267
206,1695813767360,1.1689453,-0.21710205,0.022644043,-6.796875,11.78125,4.28125,Respeck,Descending stairs,-1,s1862623,,268
207,1695813767410,1.0014648,-0.3550415,-0.27520752,-8.53125,9.09375,15.296875,Respeck,Descending stairs,-1,s1862623,,269
208,1695813767436,1.5080566,0.06585693,-0.25689697,11.609375,8.75,2.546875,Respeck,Descending stairs,-1,s1862623,,270
