,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1695731497784,0.8371582,-0.2288208,0.54901123,3.84375,3.515625,0.4375
1,1695731497833,0.8239746,-0.22906494,0.52923584,0.28125,0.359375,0.265625
2,1695731497871,0.8249512,-0.19659424,0.50897217,-2.5625,-1.953125,0.859375
3,1695731497907,0.8276367,-0.18780518,0.51556396,2.4375,-0.640625,0.8125
4,1695731497945,0.85791016,-0.2366333,0.54803467,6.140625,1.84375,-0.4375
5,1695731497983,0.85302734,-0.24957275,0.5504761,4.125,5.234375,0.03125
6,1695731498020,0.8276367,-0.22906494,0.5062866,-0.40625,3.703125,0.28125
7,1695731498071,0.8352051,-0.20489502,0.49847412,-1.390625,1.921875,0.3125
8,1695731498108,0.8474121,-0.222229,0.5211792,1.71875,3.515625,0.265625
9,1695731498147,0.8466797,-0.22857666,0.5126343,1.609375,1.6875,0.171875
10,1695731498183,0.8376465,-0.21929932,0.5097046,0.859375,1.234375,0.375
11,1695731498221,0.8395996,-0.21612549,0.50335693,-0.34375,1.875,0.234375
12,1695731498259,0.8483887,-0.23248291,0.5067749,1.046875,2.359375,0.296875
13,1695731498296,0.8461914,-0.22955322,0.5084839,-0.34375,1.375,0.375
14,1695731498346,0.8366699,-0.22174072,0.510437,-1.09375,1.109375,-0.09375
15,1695731498384,0.8430176,-0.22418213,0.508728,-0.859375,1.09375,-0.0625
16,1695731498421,0.8474121,-0.22442627,0.50946045,0.546875,1.6875,-0.1875
17,1695731498459,0.84106445,-0.23052979,0.51068115,1.046875,2.0625,0.25
18,1695731498495,0.8442383,-0.2234497,0.50042725,-0.09375,1.453125,0.421875
19,1695731498533,0.8498535,-0.21807861,0.50042725,-0.46875,1.234375,0.46875
20,1695731498571,0.8461914,-0.22515869,0.49578857,-0.8125,1.203125,0.421875
21,1695731498623,0.8498535,-0.22955322,0.51239014,1.359375,0.9375,-0.046875
22,1695731498660,0.8496094,-0.22369385,0.48968506,-1.859375,-0.09375,0.421875
23,1695731498697,0.83984375,-0.2210083,0.49578857,-1.4375,3.296875,0.703125
24,1695731498734,0.84716797,-0.2300415,0.5079956,3.78125,2.75,-0.171875
25,1695731498771,0.86499023,-0.22540283,0.49847412,1.625,1.90625,-0.0625
26,1695731498810,0.85498047,-0.21514893,0.4887085,-2.109375,-0.265625,0.796875
27,1695731498859,0.8442383,-0.21783447,0.49822998,-4.828125,-2.125,0.953125
28,1695731498897,0.8261719,-0.22906494,0.5109253,-2.796875,-1.609375,0.453125
29,1695731498933,0.84765625,-0.22393799,0.4989624,0.21875,0.3125,-0.03125
30,1695731498972,0.8540039,-0.21148682,0.4899292,-0.15625,2.359375,0.296875
31,1695731499008,0.859375,-0.21954346,0.50653076,0.421875,2.53125,0.53125
32,1695731499046,0.8405762,-0.21954346,0.5116577,0.859375,1.875,0.78125
33,1695731499083,0.8347168,-0.21685791,0.51190186,-1.09375,-2.328125,1.796875
34,1695731499135,0.8322754,-0.20806885,0.5170288,-8.046875,-8.734375,2.15625
35,1695731499171,0.8171387,-0.19683838,0.51434326,-10.953125,-9.3125,1.5625
36,1695731499208,0.8486328,-0.19439697,0.51727295,-3.65625,1.9375,-0.921875
37,1695731499246,0.859375,-0.22393799,0.5463257,5.546875,5.15625,-0.421875
38,1695731499283,0.84399414,-0.21588135,0.52386475,1.5,1.640625,0.734375
39,1695731499322,0.83251953,-0.20025635,0.5236206,-0.328125,2.609375,0.09375
40,1695731499371,0.83154297,-0.2107544,0.53533936,-0.125,2.703125,-0.375
41,1695731499409,0.86157227,-0.21954346,0.54193115,-1.1875,-0.0625,-0.328125
42,1695731499448,0.84399414,-0.2185669,0.5270386,-4.984375,-3.6875,-0.390625
43,1695731499484,0.81225586,-0.18170166,0.50042725,-6.21875,-1.484375,-1.21875
44,1695731499522,0.83740234,-0.1843872,0.5285034,0.46875,0.46875,-1.078125
45,1695731499560,0.8522949,-0.20953369,0.54901123,0.8125,-1.171875,-0.5625
46,1695731499598,0.8352051,-0.21173096,0.5282593,-4.03125,-0.515625,-0.6875
47,1695731499648,0.8095703,-0.2041626,0.5307007,-2.15625,2.4375,0.109375
48,1695731499686,0.8203125,-0.2041626,0.53533936,1.296875,-0.625,0.203125
49,1695731499722,0.8352051,-0.1975708,0.5231323,-0.515625,-1.21875,0.4375
50,1695731499759,0.82470703,-0.18804932,0.5307007,1.84375,1.109375,1.5
51,1695731499797,0.8195801,-0.20880127,0.54803467,4.484375,-0.3125,1.03125
52,1695731499835,0.84936523,-0.22027588,0.5465698,3.140625,2.484375,0.25
53,1695731499871,0.85253906,-0.222229,0.5375366,3.078125,4.046875,0.03125
54,1695731499921,0.8249512,-0.20709229,0.52459717,-0.96875,3.484375,-0.09375
55,1695731499959,0.8269043,-0.21295166,0.5289917,1.609375,5.234375,-0.078125
56,1695731499996,0.83984375,-0.21710205,0.5331421,3.515625,2.9375,-0.34375
57,1695731500033,0.8366699,-0.20391846,0.5216675,0.25,0.546875,0.25
58,1695731500073,0.83081055,-0.20465088,0.51483154,-2.234375,0.0625,0.5
59,1695731500109,0.8342285,-0.22296143,0.5199585,0.296875,2.171875,-0.34375
60,1695731500160,0.8430176,-0.20733643,0.526062,1.359375,1.984375,0.0
61,1695731500197,0.8359375,-0.20709229,0.5145874,-0.890625,0.5625,0.625
62,1695731500235,0.83203125,-0.21099854,0.526062,-1.03125,0.0,0.125
63,1695731500272,0.8417969,-0.21636963,0.52215576,-0.046875,1.46875,-0.34375
64,1695731500310,0.8466797,-0.21636963,0.5241089,0.921875,2.703125,0.078125
65,1695731500348,0.8425293,-0.20611572,0.51556396,0.546875,2.25,0.125
66,1695731500385,0.82958984,-0.22149658,0.5128784,-0.78125,2.140625,0.546875
67,1695731500435,0.8461914,-0.21588135,0.52264404,-0.421875,0.015625,0.421875
68,1695731500473,0.8486328,-0.20587158,0.5228882,-3.859375,-2.875,0.4375
69,1695731500510,0.8330078,-0.20269775,0.5216675,-6.4375,-5.171875,1.015625
70,1695731500547,0.82470703,-0.20587158,0.5206909,-6.96875,-3.234375,0.609375
71,1695731500585,0.8317871,-0.20489502,0.54364014,-0.1875,0.265625,0.328125
72,1695731500623,0.8515625,-0.20245361,0.53778076,2.671875,2.203125,0.1875
73,1695731500710,0.84033203,-0.20318604,0.53118896,1.859375,2.890625,1.046875
74,1695731500712,0.8334961,-0.20050049,0.5338745,0.46875,1.609375,0.46875
75,1695731500747,0.8347168,-0.20562744,0.5307007,-0.0625,3.171875,-0.34375
76,1695731500785,0.8449707,-0.21417236,0.52264404,0.75,2.4375,0.015625
77,1695731500824,0.8354492,-0.19659424,0.52215576,-2.171875,-1.09375,0.296875
78,1695731500861,0.82836914,-0.19586182,0.5360718,-4.390625,-0.9375,0.71875
79,1695731500897,0.8234863,-0.20147705,0.5470581,-4.703125,-5.25,1.453125
80,1695731500946,0.8256836,-0.1975708,0.5507202,-2.890625,-5.125,0.734375
81,1695731500985,0.8322754,-0.18365479,0.5429077,-1.890625,0.203125,0.359375
82,1695731501023,0.8256836,-0.19293213,0.5524292,-0.796875,-0.125,0.828125
83,1695731501061,0.83325195,-0.19342041,0.55462646,-2.4375,-1.125,0.734375
84,1695731501098,0.81347656,-0.18585205,0.5578003,-2.625,-0.640625,1.0
85,1695731501136,0.8129883,-0.1807251,0.5656128,-3.71875,-2.671875,1.671875
86,1695731501171,0.8178711,-0.18170166,0.55999756,-3.90625,-2.3125,0.890625
87,1695731501223,0.842041,-0.17584229,0.56365967,-1.734375,-1.296875,0.421875
88,1695731501260,0.8203125,-0.17095947,0.5836792,-3.234375,-4.0,1.171875
89,1695731501302,0.8051758,-0.16973877,0.57073975,-6.453125,-4.75,1.140625
90,1695731501336,0.81347656,-0.17999268,0.58880615,-1.09375,-0.03125,0.421875
91,1695731501371,0.8190918,-0.16119385,0.59051514,0.421875,3.03125,0.3125
92,1695731501408,0.8261719,-0.17486572,0.57806396,1.25,2.3125,-0.28125
93,1695731501460,0.82177734,-0.1807251,0.58392334,-0.140625,-0.328125,0.015625
94,1695731501498,0.80444336,-0.16656494,0.57855225,-5.03125,-0.390625,-0.171875
95,1695731501535,0.7973633,-0.16973877,0.5778198,-1.296875,2.859375,-0.109375
96,1695731501586,0.82592773,-0.1729126,0.58758545,2.75,1.09375,0.21875
97,1695731501610,0.82714844,-0.16436768,0.57928467,0.171875,0.78125,0.203125
98,1695731501647,0.8195801,-0.1609497,0.5817261,-0.828125,1.578125,0.234375
99,1695731501685,0.8100586,-0.17510986,0.5817261,-1.6875,-0.390625,0.375
100,1695731501734,0.8137207,-0.16485596,0.5844116,-0.703125,1.5,0.875
101,1695731501772,0.82128906,-0.1687622,0.5861206,-1.140625,-0.765625,0.703125
102,1695731501810,0.8171387,-0.16241455,0.5841675,-6.171875,-2.21875,0.75
103,1695731501847,0.81030273,-0.16119385,0.6000366,-6.625,-4.875,1.328125
104,1695731501885,0.80322266,-0.15167236,0.5985718,-9.4375,-4.140625,1.265625
105,1695731501922,0.79907227,-0.13726807,0.60565186,-5.53125,-2.046875,0.9375
106,1695731501980,0.80908203,-0.1404419,0.6010132,-3.84375,-0.421875,0.171875
107,1695731502011,0.80371094,-0.14459229,0.59954834,-0.6875,0.625,-0.203125
108,1695731502048,0.82714844,-0.15386963,0.62176514,8.859375,9.890625,-2.46875
109,1695731502085,0.8063965,-0.16265869,0.59832764,7.671875,6.90625,-0.578125
110,1695731502122,0.81591797,-0.16900635,0.5873413,5.21875,7.34375,-0.84375
111,1695731502159,0.84033203,-0.1687622,0.5932007,6.609375,10.390625,-2.484375
112,1695731502211,0.83325195,-0.18121338,0.58343506,6.84375,7.734375,-2.484375
113,1695731502248,0.82373047,-0.18267822,0.56463623,1.484375,5.453125,-1.453125
114,1695731502285,0.8195801,-0.15924072,0.5326538,-2.578125,4.5,-1.625
115,1695731502322,0.8273926,-0.16778564,0.53582764,2.3125,3.25,-1.703125
116,1695731502359,0.84106445,-0.1987915,0.55804443,3.65625,2.125,-0.671875
117,1695731502396,0.83813477,-0.18389893,0.559021,0.8125,1.03125,-1.109375
118,1695731502435,0.82299805,-0.18292236,0.53240967,-4.125,-0.640625,-1.03125
119,1695731502484,0.81030273,-0.18707275,0.54241943,0.0,1.5625,-0.09375
120,1695731502522,0.8215332,-0.18756104,0.5441284,0.65625,-1.59375,0.5
121,1695731502560,0.8083496,-0.16900635,0.5282593,-2.53125,-3.78125,1.25
122,1695731502598,0.81591797,-0.16290283,0.5404663,2.296875,-2.203125,1.484375
123,1695731502636,0.8339844,-0.20733643,0.5717163,8.265625,1.765625,0.28125
124,1695731502671,0.85498047,-0.22735596,0.5817261,7.484375,5.609375,-0.34375
125,1695731502709,0.8300781,-0.21954346,0.5231323,1.796875,5.1875,0.0
126,1695731502759,0.8286133,-0.17266846,0.5194702,-1.734375,2.375,0.375
127,1695731502798,0.84155273,-0.19805908,0.53704834,1.546875,3.234375,-0.109375
128,1695731502834,0.84716797,-0.2156372,0.5507202,3.46875,3.6875,-0.265625
129,1695731502872,0.8364258,-0.21124268,0.5355835,2.453125,2.453125,0.09375
130,1695731502909,0.83154297,-0.20074463,0.5126343,1.578125,3.40625,-0.15625
131,1695731502949,0.8430176,-0.20489502,0.53533936,2.796875,4.140625,-0.75
132,1695731502985,0.8310547,-0.22174072,0.52948,-0.265625,2.28125,-0.4375
133,1695731503035,0.8195801,-0.20025635,0.51971436,-3.796875,0.546875,-0.15625
134,1695731503072,0.8286133,-0.19952393,0.5272827,-1.421875,-1.0,-0.265625
135,1695731503110,0.8449707,-0.20489502,0.53289795,-3.90625,-2.15625,0.875
136,1695731503146,0.8286133,-0.19537354,0.51776123,-1.453125,0.484375,0.3125
137,1695731503185,0.8515625,-0.19586182,0.5297241,3.640625,5.234375,0.1875
138,1695731503274,0.85424805,-0.2185669,0.5253296,2.171875,0.890625,1.6875
139,1695731503277,0.83154297,-0.2053833,0.543396,-1.984375,-1.0,1.53125
140,1695731503310,0.8234863,-0.20391846,0.51849365,-5.921875,-5.015625,0.84375
141,1695731503347,0.8352051,-0.19390869,0.53045654,-6.34375,-4.96875,0.515625
142,1695731503384,0.8491211,-0.20758057,0.5597534,-1.796875,-0.890625,-0.671875
143,1695731503424,0.8256836,-0.20513916,0.5475464,-3.546875,-0.15625,-0.421875
144,1695731503461,0.83251953,-0.17877197,0.53338623,-0.703125,2.453125,-0.546875
145,1695731503501,0.8510742,-0.1819458,0.5507202,2.8125,4.21875,0.15625
146,1695731503547,0.83813477,-0.20050049,0.55340576,-0.21875,-0.125,1.46875
147,1695731503585,0.8137207,-0.19781494,0.56243896,-7.34375,-5.546875,1.828125
148,1695731503623,0.8010254,-0.17193604,0.54193115,-12.578125,-10.125,1.296875
149,1695731503660,0.8249512,-0.18267822,0.5507202,-0.671875,4.15625,-1.125
150,1695731503700,0.8564453,-0.18927002,0.5597534,7.34375,10.609375,-1.640625
151,1695731503736,0.8466797,-0.18682861,0.5519409,6.734375,3.34375,0.71875
152,1695731503784,0.81811523,-0.18414307,0.55633545,-0.09375,0.3125,0.75
153,1695731503823,0.8066406,-0.19732666,0.5536499,-1.265625,4.03125,-1.40625
154,1695731503859,0.8444824,-0.20684814,0.55145264,2.1875,5.453125,-1.421875
155,1695731503897,0.86987305,-0.20098877,0.5475464,1.671875,5.53125,-0.296875
156,1695731503947,0.8288574,-0.17803955,0.5355835,-2.21875,0.5,-0.3125
157,1695731503972,0.8156738,-0.17779541,0.526062,-1.34375,-1.421875,-0.5625
158,1695731504011,0.83251953,-0.1897583,0.5248413,-1.625,-1.21875,-0.0625
159,1695731504061,0.8359375,-0.1975708,0.5319214,-0.765625,1.03125,-0.015625
160,1695731504098,0.8244629,-0.19732666,0.5321655,0.765625,0.203125,0.40625
161,1695731504135,0.8132324,-0.18878174,0.5414429,-0.59375,-1.359375,1.03125
162,1695731504173,0.8178711,-0.19805908,0.5326538,-2.96875,-3.65625,1.203125
163,1695731504210,0.8376465,-0.19464111,0.557312,-0.046875,-6.734375,0.609375
164,1695731504248,0.8273926,-0.19927979,0.5494995,-1.65625,-1.484375,0.1875
165,1695731504285,0.84155273,-0.19122314,0.55511475,3.09375,6.734375,-0.71875
166,1695731504335,0.83569336,-0.20587158,0.55389404,6.140625,4.921875,-0.125
167,1695731504372,0.83691406,-0.19439697,0.5375366,1.125,2.9375,0.71875
168,1695731504415,0.82543945,-0.19830322,0.5426636,-1.375,1.53125,0.28125
169,1695731504449,0.83813477,-0.20733643,0.5404663,-0.125,2.328125,-0.703125
170,1695731504484,0.8364258,-0.20343018,0.54974365,2.71875,2.4375,-0.25
171,1695731504522,0.8234863,-0.19464111,0.545105,-1.4375,-1.65625,0.859375
172,1695731504570,0.82299805,-0.19439697,0.539978,-4.25,-1.875,0.15625
173,1695731504609,0.83032227,-0.20562744,0.55218506,0.0,1.109375,-0.421875
174,1695731504647,0.8300781,-0.19171143,0.53411865,1.4375,3.3125,0.328125
175,1695731504684,0.83496094,-0.19000244,0.5543823,2.5,1.625,0.9375
176,1695731504722,0.82543945,-0.20562744,0.55218506,-2.265625,-0.65625,0.984375
177,1695731504759,0.8232422,-0.18902588,0.54486084,-3.25,-1.65625,0.671875
178,1695731504797,0.83496094,-0.19317627,0.53900146,-1.109375,-0.140625,0.09375
179,1695731504846,0.842041,-0.19708252,0.5487671,-0.890625,0.5625,0.53125
180,1695731504886,0.8261719,-0.19073486,0.5441284,-0.53125,0.640625,0.171875
181,1695731504923,0.8261719,-0.19805908,0.5536499,-1.5,-1.34375,0.875
182,1695731504960,0.83081055,-0.19708252,0.55023193,-2.875,-2.1875,0.625
183,1695731504998,0.826416,-0.18023682,0.54119873,-1.5,1.765625,0.015625
184,1695731505035,0.83935547,-0.18756104,0.55584717,3.171875,4.15625,-0.078125
185,1695731505087,0.8364258,-0.20196533,0.5578003,0.59375,1.171875,-0.140625
186,1695731505122,0.8310547,-0.19708252,0.5516968,-1.25,1.0625,-0.59375
187,1695731505161,0.8154297,-0.17877197,0.54559326,-2.9375,2.1875,-0.390625
188,1695731505197,0.8203125,-0.19586182,0.5470581,0.703125,4.578125,0.0625
189,1695731505233,0.842041,-0.18902588,0.56781006,1.375,-0.765625,-0.015625
190,1695731505273,0.82910156,-0.17584229,0.5673218,-7.890625,-6.359375,1.953125
191,1695731505310,0.80566406,-0.17047119,0.54608154,-17.03125,-8.5625,1.296875
192,1695731505360,0.7714844,-0.16168213,0.54608154,-10.734375,-10.0625,0.640625
193,1695731505397,0.84521484,-0.17974854,0.6000366,4.0,3.09375,-0.578125
194,1695731505435,0.85253906,-0.18292236,0.58807373,4.375,5.40625,-0.1875
195,1695731505473,0.8100586,-0.17681885,0.57196045,2.46875,1.109375,0.65625
196,1695731505510,0.80981445,-0.17510986,0.58148193,1.03125,-0.28125,0.953125
197,1695731505546,0.8117676,-0.18658447,0.58709717,0.15625,1.640625,0.46875
198,1695731505585,0.83813477,-0.17364502,0.57073975,2.46875,3.609375,-0.3125
199,1695731505635,0.83374023,-0.17022705,0.571228,2.90625,3.0625,-0.046875
200,1695731505672,0.8088379,-0.17681885,0.5717163,-0.0625,1.1875,0.5625
201,1695731505710,0.8186035,-0.18292236,0.5673218,-0.765625,0.921875,-0.703125
202,1695731505748,0.8220215,-0.17779541,0.56536865,-0.890625,3.453125,-0.25
203,1695731505797,0.8183594,-0.17608643,0.5848999,-0.234375,0.34375,1.640625
204,1695731505823,0.8322754,-0.1831665,0.59783936,-4.171875,-4.5625,1.71875
205,1695731505873,0.80615234,-0.17071533,0.5758667,-14.15625,-6.65625,1.21875
206,1695731505910,0.7866211,-0.14849854,0.5619507,-14.484375,-7.328125,1.203125
207,1695731505951,0.79711914,-0.13726807,0.5934448,-3.109375,-4.234375,0.0625
208,1695731505983,0.8342285,-0.1531372,0.6137085,2.578125,0.640625,0.265625
209,1695731506022,0.82299805,-0.14849854,0.62127686,-0.59375,0.9375,1.4375
210,1695731506058,0.79711914,-0.15777588,0.6220093,-5.40625,-3.546875,1.484375
211,1695731506096,0.78930664,-0.14093018,0.59588623,-8.609375,-3.140625,-0.140625
212,1695731506146,0.7949219,-0.12994385,0.60565186,-4.09375,-1.1875,-0.171875
213,1695731506184,0.7939453,-0.14190674,0.60980225,3.546875,2.921875,-0.046875
214,1695731506221,0.828125,-0.14459229,0.6268921,8.734375,3.328125,-0.515625
215,1695731506259,0.8137207,-0.15289307,0.6256714,3.40625,2.34375,0.390625
216,1695731506299,0.78881836,-0.14874268,0.61346436,-2.4375,0.375,0.484375
217,1695731506335,0.7836914,-0.14630127,0.60565186,-2.953125,1.109375,-0.953125
218,1695731506385,0.8041992,-0.15142822,0.6144409,2.8125,2.546875,-0.5
