# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Normal
# Subject id: s1862623
# Notes: test1
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695726144463,-0.53515625,-0.7390747,0.5578003,0.25,0.625,0.390625
1695726144506,-0.53344727,-0.7424927,0.5582886,0.09375,0.734375,0.375
1695726144544,-0.54248047,-0.74298096,0.5553589,0.109375,0.96875,0.5625
1695726144582,-0.53686523,-0.74224854,0.5621948,0.234375,0.734375,0.28125
1695726144643,-0.5373535,-0.7383423,0.5609741,0.53125,1.0,0.375
1695726144644,-0.5349121,-0.73883057,0.5570679,-0.046875,1.015625,0.15625
1695726144682,-0.53515625,-0.7463989,0.55926514,0.40625,0.5625,0.328125
1695726144722,-0.53271484,-0.7398071,0.5531616,0.21875,0.640625,0.203125
1695726144765,-0.53564453,-0.7359009,0.55389404,-0.265625,0.984375,0.03125
1695726144803,-0.52905273,-0.7371216,0.55755615,0.046875,1.109375,0.3125
1695726144842,-0.53222656,-0.74420166,0.55267334,-0.203125,0.578125,0.421875
1695726144882,-0.5344238,-0.7463989,0.557312,0.390625,0.9375,0.59375
1695726144922,-0.53515625,-0.7432251,0.5536499,0.296875,1.234375,0.265625
1695726144963,-0.53686523,-0.736145,0.55218506,0.015625,1.140625,0.28125
1695726145003,-0.53759766,-0.7481079,0.5482788,-0.046875,0.6875,0.484375
1695726145045,-0.53466797,-0.74713135,0.55218506,-0.015625,0.828125,0.484375
1695726145090,-0.5319824,-0.7439575,0.55804443,0.15625,1.171875,0.1875
1695726145122,-0.53930664,-0.7461548,0.54730225,-0.1875,0.890625,0.203125
1695726145162,-0.53344727,-0.7439575,0.54852295,0.0625,1.046875,0.53125
1695726145203,-0.5373535,-0.74298096,0.5516968,0.125,0.90625,0.1875
1695726145243,-0.53271484,-0.7456665,0.5487671,-0.03125,1.109375,0.125
1695726145283,-0.5366211,-0.7554321,0.54608154,-0.234375,0.75,0.21875
1695726145344,-0.532959,-0.7473755,0.5477905,-0.125,0.75,0.21875
1695726145364,-0.5361328,-0.7476196,0.54974365,-0.09375,0.890625,0.296875
1695726145406,-0.53881836,-0.75177,0.5524292,0.109375,1.015625,0.078125
1695726145443,-0.5336914,-0.7449341,0.5507202,-0.21875,1.140625,0.359375
1695726145485,-0.5358887,-0.7481079,0.5438843,-0.078125,1.328125,0.53125
1695726145524,-0.5283203,-0.7481079,0.5487671,-0.421875,1.28125,0.0625
1695726145564,-0.5402832,-0.7439575,0.55462646,0.1875,1.046875,0.046875
1695726145606,-0.5332031,-0.7437134,0.5465698,-0.640625,1.21875,0.03125
1695726145644,-0.5292969,-0.7564087,0.55023193,-0.21875,0.90625,-0.234375
1695726145686,-0.5317383,-0.74713135,0.5492554,-0.15625,1.140625,-0.03125
1695726145724,-0.5300293,-0.74224854,0.55023193,-0.671875,1.09375,0.0625
1695726145764,-0.53808594,-0.7449341,0.5475464,-0.453125,0.9375,0.0
1695726145805,-0.53222656,-0.75445557,0.5499878,-0.46875,0.6875,-0.203125
1695726145845,-0.53686523,-0.753479,0.5541382,0.015625,1.078125,0.078125
1695726145885,-0.52685547,-0.7473755,0.5507202,-0.390625,1.359375,0.171875
1695726145944,-0.53149414,-0.7449341,0.5553589,-0.421875,1.265625,-0.0625
1695726145965,-0.54052734,-0.7456665,0.55023193,-0.390625,0.59375,0.234375
1695726145985,-0.5332031,-0.74664307,0.5475464,-0.203125,0.984375,-0.03125
1695726146024,-0.53271484,-0.74664307,0.55145264,-0.328125,1.375,-0.015625
1695726146064,-0.53466797,-0.7559204,0.5477905,-0.453125,0.890625,0.15625
1695726146104,-0.5344238,-0.7498169,0.5519409,-0.875,1.046875,0.1875
1695726146144,-0.5317383,-0.74786377,0.55340576,-0.40625,1.078125,0.0625
1695726146184,-0.5349121,-0.7481079,0.54901123,-0.5625,1.140625,0.09375
1695726146224,-0.5371094,-0.74713135,0.54901123,-0.59375,1.09375,-0.109375
1695726146263,-0.5280762,-0.7424927,0.55633545,-0.59375,0.96875,-0.09375
1695726146303,-0.53564453,-0.7481079,0.5512085,-0.546875,1.234375,-0.1875
1695726146343,-0.5366211,-0.74542236,0.5516968,-0.671875,1.109375,0.0625
1695726146384,-0.53271484,-0.75250244,0.5512085,-0.640625,1.328125,0.09375
1695726146424,-0.532959,-0.7402954,0.55267334,-0.625,1.296875,0.03125
1695726146463,-0.5283203,-0.7490845,0.5536499,-1.0,1.375,-0.15625
